node_id,lat,lon,capability_restorativeness_baseline,capability_nutrition_baseline,capability_care_baseline,capability_restorativeness_public_strike,capability_nutrition_public_strike,capability_care_public_strike,diff_restorativeness_public_strike,diff_nutrition_public_strike,diff_care_public_strike
301806962,39.2207845,9.128708,0.9983533935222364,0.9990385138643956,0.9951968290762384,0.999920666217804,0.6968207359313965,0.9523509740829468,0.0015672726955675564,-0.3022177779329991,-0.04284585499329163
301806964,39.220079,9.1278454,0.9977739690674516,0.9993522993663636,0.9943747731729904,0.9979223608970642,0.4557209253311157,0.8220094442367554,0.0001483918296125708,-0.5436313740352479,-0.17236532893623502
301806965,39.2194854,9.1284845,0.996000448083432,0.9988271949044202,0.9929060499194788,0.9978838562965392,0.8712106347084045,0.9828460216522216,0.0018834082131071739,-0.12761656019601564,-0.01006002826725727
301807063,39.216692,9.124891,0.9989940319178024,0.9998865975278076,0.9961581090733383,0.9967047572135924,0.8802956819534302,0.9839534163475036,-0.0022892747042100314,-0.1195909155743774,-0.012204692725834798
301807073,39.2180378,9.1276183,0.9987289310699612,0.9993946769945112,0.993704188448608,0.9976758360862732,0.8775299191474915,0.9846643805503844,-0.0010530949836879966,-0.12186475784701978,-0.009039807898223562
301807075,39.2190067,9.1290661,0.9973331423099584,0.999827564626486,0.9928125973697804,0.9997579455375672,0.8739246368408203,0.9842587113380432,0.0024248032276088516,-0.1259029277856657,-0.008553886031737234
301807197,39.2141818,9.1243003,0.9996913901345322,0.9995861350123448,0.9930256835437024,0.9991109371185304,0.8928225874900818,0.9854228496551514,-0.0005804530160018473,-0.10676354752226302,-0.007602833888550986
301807201,39.2142982,9.1255232,0.999756811806548,0.9995684645196576,0.9922277064353808,0.998745858669281,0.8897081971168518,0.9849700927734376,-0.0010109531372669567,-0.10986026740280586,-0.0072576136619432186
301807205,39.213739,9.1263278,0.9998255545042888,0.9994548956812904,0.9932414377512148,0.999893069267273,0.8600046277046204,0.9832549691200256,6.751476298416659e-05,-0.13945026797667004,-0.009986468631189127
301807209,39.2133553,9.127131,0.9998063249358904,0.9992845390099816,0.9920512966568952,0.9923592805862428,0.7661943316459656,0.9671716690063475,-0.007447044349647602,-0.23309020736401598,-0.02487962765054763
301807211,39.213107,9.1281584,0.9998242364038348,0.9990532340604692,0.9922338014975572,0.9958391785621644,0.8343233704566956,0.9763926863670348,-0.003985057841670359,-0.16472986360377362,-0.015841115130522443
301807213,39.2130392,9.1283383,0.9997410823795644,0.9989848333293024,0.9923949270615084,0.99704772233963,0.7915965437889099,0.9686351418495178,-0.002693360039934367,-0.20738828954039257,-0.023759785211990625
301807214,39.21487,9.1256186,0.9997896177548344,0.9994493474321378,0.9933365019110076,0.9980254173278807,0.8858002066612244,0.9846391081809998,-0.0017642004269536882,-0.11364914077091337,-0.008697393730007885
301807215,39.2161609,9.1258268,0.9994785366926612,0.9996068830515276,0.9952824594954124,0.9979190230369568,0.8350289821624756,0.9780719876289368,-0.001559513655704392,-0.164577900889052,-0.01721047186647562
301807216,39.2147974,9.1265043,0.9994046511640512,0.9993006654917777,0.9940765997397872,0.9879461526870728,0.5380608558654785,0.8478212952613831,-0.01145849847697844,-0.4612398096262992,-0.14625530447840418
301807296,39.2142436,9.1276658,0.9997115164639532,0.9991036380091398,0.9927097325346192,0.9989532828330994,0.892855453491211,0.9858229160308838,-0.0007582336308538107,-0.10624818451792883,-0.00688681650373546
301807299,39.2156412,9.1266248,0.9995523970233672,0.9994888499552298,0.9952211426420778,0.999822199344635,0.8909896969795227,0.9858477115631104,0.0002698023212678313,-0.10849915297570711,-0.009373431078967487
301807300,39.2145428,9.128053,0.9996136555741688,0.9989807867474128,0.9935809006235076,0.9988003373146056,0.8854147076606751,0.9855596423149108,-0.0008133182595632116,-0.11356607908673766,-0.00802125830859679
301807303,39.2150738,9.1274963,0.9994322060052352,0.9994103737739732,0.9948638485365447,0.9989570379257202,0.8936511635780334,0.9858270287513732,-0.00047516807951497597,-0.10575921019593981,-0.009036819785171568
301807306,39.216797,9.1256537,0.9989836593818894,0.9997609524688118,0.9954591238389916,0.9986411929130554,0.8933404564857483,0.9857751727104188,-0.00034246646883395737,-0.10642049598306347,-0.009683951128572788
301807307,39.2174001,9.1266052,0.9987676759065413,0.9994884895682749,0.994327712975328,0.9991574883461,0.893622636795044,0.9858269095420836,0.00038981243955871214,-0.1058658527732309,-0.00850080343324433
301807308,39.2173626,9.1274418,0.999120329579605,0.9993648198948204,0.9943913191900275,0.9999883770942688,0.6725541353225708,0.9295307993888856,0.00086804751466385,-0.3268106845722496,-0.06486051980114194
301807309,39.2172532,9.1274937,0.9991631382031948,0.999328316898354,0.9942460762693894,0.998883843421936,0.8922356843948365,0.9853508472442628,-0.0002792947812587654,-0.10709263250351753,-0.008895229025126627
301807313,39.2172473,9.127575,0.9990910160726624,0.999339180311158,0.993882163639405,0.99881774187088,0.8930095314979554,0.985493004322052,-0.0002732742017823586,-0.10632964881320262,-0.008389159317352957
301807314,39.217363,9.127646,0.9989978959446054,0.999295770195694,0.9939303890801884,0.9992885589599608,0.8934110879898072,0.985595405101776,0.00029066301535540795,-0.10588468220588687,-0.00833498397841237
301807315,39.2174083,9.1275879,0.9990612738966698,0.9993355239868535,0.994285731039394,0.9992768168449402,0.8583321332931518,0.9853982329368592,0.00021554294827041964,-0.1410033906937017,-0.008887498102534752
301807316,39.2158116,9.1275284,0.999543118991691,0.9992927542428084,0.9947774015713028,0.9993539452552797,0.8596806049346923,0.9854822158813475,-0.00018917373641136326,-0.13961214930811605,-0.009295185689955243
301807409,39.2156532,9.1275356,0.9995941313208944,0.9992215095975868,0.9948410670734782,0.8214609026908875,0.2835056662559509,0.7439091801643372,-0.1781332286300069,-0.715715843341636,-0.25093188690914103
301807411,39.2157801,9.1273542,0.9995269980850544,0.9993507129539362,0.9948689647899136,0.9944325089454652,0.8019856929779052,0.9802411198616028,-0.005094489139589209,-0.19736501997603095,-0.014627844928310818
301807414,39.2157887,9.1268886,0.999430045276947,0.999141080653809,0.9945851110251496,0.8764258623123169,0.538947343826294,0.8797889947891235,-0.12300418296463012,-0.4601937368275151,-0.11479611623602604
301807416,39.2161441,9.1262675,0.9991338406024296,0.99936400732924,0.9943359670017768,0.9850133061408995,0.7587505340576172,0.9747119545936584,-0.014120534461530054,-0.24061347327162286,-0.019624012408118396
301807417,39.2171058,9.1261454,0.9989941554790684,0.999626200563252,0.9950204810694028,0.9812619686126708,0.7745625019073487,0.970831334590912,-0.01773218686639766,-0.22506369865590337,-0.024189146478490797
301807420,39.2151681,9.1283898,0.9993546303522286,0.9986776725310283,0.9941330590288716,0.864196240901947,0.4028752863407134,0.8716943860054016,-0.13515838945028158,-0.595802386190315,-0.12243867302347
