SERVICE: sport_and_movement
  POI_TYPE: leisure_sports_centre (tags={'leisure': 'sports_centre'})
  COUNT: 66
    - Step & fitness | id=2849940324 | lat=39.226794 lon=9.133378
    - leisure_park (983636824) | id=983636824 | lat=39.239577 lon=9.132088
    - leisure_park (983636828) | id=983636828 | lat=39.237130 lon=9.130652
    - leisure_park (983636829) | id=983636829 | lat=39.236933 lon=9.132950
    - leisure_park (983636830) | id=983636830 | lat=39.235317 lon=9.132551
    - leisure_park (983756294) | id=983756294 | lat=39.211943 lon=9.147983
    - Parco Nervi | id=989749095 | lat=39.201302 lon=9.129831
    - leisure_park (1021099017) | id=1021099017 | lat=39.228323 lon=9.134818
    - Piazzale Tommaso Lisai | id=1093753208 | lat=39.200249 lon=9.150253
    - Parco Sant'Efisio | id=1158147706 | lat=39.205798 lon=9.083813
    - leisure_park (1196749743) | id=1196749743 | lat=39.224735 lon=9.121522
    - leisure_park (1207462262) | id=1207462262 | lat=39.224737 lon=9.113274
    - Parco di via Asti | id=1233419721 | lat=39.206542 lon=9.128830
    - leisure_park (1240701995) | id=1240701995 | lat=39.230746 lon=9.132228
    - leisure_park (1270334350) | id=1270334350 | lat=39.199228 lon=9.150310
    - Piazza Flora e Fauna Sarda | id=1270334364 | lat=39.199513 lon=9.153266
    - leisure_park (1270334368) | id=1270334368 | lat=39.202668 lon=9.144698
    - Parco della Chiesa delle Saline | id=1270343036 | lat=39.204516 lon=9.143604
    - leisure_park (1270343056) | id=1270343056 | lat=39.206623 lon=9.143013
    - leisure_park (1270343060) | id=1270343060 | lat=39.197928 lon=9.152968
    - Parco Giovane Italia | id=1270352653 | lat=39.240299 lon=9.133588
    - leisure_park (1270365227) | id=1270365227 | lat=39.201828 lon=9.148740
    - leisure_park (1270365236) | id=1270365236 | lat=39.204541 lon=9.146145
    - leisure_park (1270906348) | id=1270906348 | lat=39.239003 lon=9.127817
    - leisure_park (1271025266) | id=1271025266 | lat=39.197729 lon=9.150361
    - Parco di Via Pantelleria | id=1272796238 | lat=39.196793 lon=9.152003
    - leisure_park (1272971245) | id=1272971245 | lat=39.215695 lon=9.126949
    - leisure_park (1273128246) | id=1273128246 | lat=39.201903 lon=9.140573
    - leisure_park (1274351004) | id=1274351004 | lat=39.216461 lon=9.125384
    - leisure_park (1274351005) | id=1274351005 | lat=39.216580 lon=9.125539
    - leisure_park (1276165909) | id=1276165909 | lat=39.199640 lon=9.152235
    - leisure_park (1276165911) | id=1276165911 | lat=39.200192 lon=9.151628
    - leisure_park (1276165932) | id=1276165932 | lat=39.201031 lon=9.150164
    - leisure_park (1278080966) | id=1278080966 | lat=39.241708 lon=9.116932
    - Parco di via Bainsizza | id=1298639675 | lat=39.226814 lon=9.107848
    - Parco delle Rimebranze | id=1312074306 | lat=39.214973 lon=9.120511
    - leisure_park (1328348260) | id=1328348260 | lat=39.241951 lon=9.104113
    - Piazza Michelangelo | id=1374968854 | lat=39.225002 lon=9.126836
    - leisure_park (1375025583) | id=1375025583 | lat=39.247698 lon=9.131294
    - leisure_park (1379070888) | id=1379070888 | lat=39.239736 lon=9.130889
    - Piazza Paese di Desulo | id=1379320137 | lat=39.238879 lon=9.104431
    - leisure_park (1381321564) | id=1381321564 | lat=39.227942 lon=9.119201
    - Piccolo Bosco dei giusti | id=1381351904 | lat=39.217452 lon=9.131368
    - Parco Jovanotti | id=1381712388 | lat=39.191405 lon=9.140275
    - Parco della Quarta Regia | id=1416089348 | lat=39.215093 lon=9.096563
    - leisure_park (1416526213) | id=1416526213 | lat=39.215477 lon=9.127156
    - leisure_park (1418597435) | id=1418597435 | lat=39.234669 lon=9.136215
    - Piazza Parmenide | id=1422648352 | lat=39.247444 lon=9.119642
    - Piazza 9 Novembre 1989 | id=1422649294 | lat=39.209034 lon=9.139498
    - Piazza Wolfgang Amadeus Mozart | id=1422649295 | lat=39.225800 lon=9.121146
    - Piazza Principato di Monaco | id=1422649297 | lat=39.237365 lon=9.136459
    - Piazzetta Italo Stagno | id=1422670680 | lat=39.240643 lon=9.100457
  POI_TYPE: leisure_garden (tags={'leisure': 'garden'})
  COUNT: 66
    - Orto dei semplici | id=5726042414 | lat=39.222141 lon=9.111826
    - Mediterrean area | id=5726042415 | lat=39.222049 lon=9.111504
    - Euphorbia canariensis | id=5726042417 | lat=39.223410 lon=9.112152
    - Giardini di Villa Devoto | id=6785500 | lat=39.223752 lon=9.107006
    - leisure_garden (9393174) | id=9393174 | lat=39.232373 lon=9.126412
    - leisure_garden (14402159) | id=14402159 | lat=39.220492 lon=9.114641
    - Area Gioco Salvator Rosa | id=118600622 | lat=39.233684 lon=9.127443
    - Frutteto condiviso | id=118603611 | lat=39.233642 lon=9.126083
    - leisure_garden (322902421) | id=322902421 | lat=39.222508 lon=9.115293
    - leisure_garden (384489353) | id=384489353 | lat=39.190557 lon=9.139189
    - leisure_garden (384489354) | id=384489354 | lat=39.190340 lon=9.139052
    - Piazzale Lazzaretto | id=384489355 | lat=39.190730 lon=9.139481
    - leisure_garden (394887075) | id=394887075 | lat=39.225663 lon=9.121857
    - Giardino Mariposa | id=402391167 | lat=39.238747 lon=9.103086
    - Giardino di Villa Pollini | id=459045037 | lat=39.244989 lon=9.115769
    - leisure_garden (565946088) | id=565946088 | lat=39.212117 lon=9.114714
    - leisure_garden (565947080) | id=565947080 | lat=39.212370 lon=9.115681
    - leisure_garden (565947081) | id=565947081 | lat=39.212247 lon=9.116065
    - leisure_garden (651198487) | id=651198487 | lat=39.233951 lon=9.117920
    - leisure_garden (659025102) | id=659025102 | lat=39.202929 lon=9.144328
    - leisure_garden (675314124) | id=675314124 | lat=39.224791 lon=9.124767
    - leisure_garden (675391993) | id=675391993 | lat=39.227137 lon=9.102591
    - leisure_garden (676173975) | id=676173975 | lat=39.232791 lon=9.126592
    - leisure_garden (676173976) | id=676173976 | lat=39.232721 lon=9.126702
    - leisure_garden (676173980) | id=676173980 | lat=39.232578 lon=9.126570
    - leisure_garden (676173982) | id=676173982 | lat=39.232383 lon=9.126662
    - leisure_garden (680331810) | id=680331810 | lat=39.232813 lon=9.124980
    - Giardini Via del Borghetto | id=726169898 | lat=39.242574 lon=9.122161
    - Giardino Badas | id=814898080 | lat=39.222869 lon=9.117822
    - leisure_garden (844731751) | id=844731751 | lat=39.240143 lon=9.113416
    - Giardino Via del Platano | id=860789838 | lat=39.234466 lon=9.124651
    - leisure_garden (928767060) | id=928767060 | lat=39.232567 lon=9.122530
    - leisure_garden (1016192358) | id=1016192358 | lat=39.232739 lon=9.130883
    - leisure_garden (1016192359) | id=1016192359 | lat=39.232395 lon=9.130784
    - leisure_garden (1122066839) | id=1122066839 | lat=39.229700 lon=9.101873
    - leisure_garden (1157408024) | id=1157408024 | lat=39.215962 lon=9.130652
    - leisure_garden (1157408025) | id=1157408025 | lat=39.216942 lon=9.130689
    - leisure_garden (1158147701) | id=1158147701 | lat=39.206681 lon=9.082373
    - leisure_garden (1181150962) | id=1181150962 | lat=39.236182 lon=9.097882
    - leisure_garden (1182936922) | id=1182936922 | lat=39.243513 lon=9.115328
    - leisure_garden (1192079647) | id=1192079647 | lat=39.210247 lon=9.129223
    - leisure_garden (1192079650) | id=1192079650 | lat=39.210396 lon=9.128575
    - leisure_garden (1217054865) | id=1217054865 | lat=39.190761 lon=9.150164
    - leisure_garden (1227462523) | id=1227462523 | lat=39.214916 lon=9.122801
    - leisure_garden (1227463134) | id=1227463134 | lat=39.211206 lon=9.127393
    - leisure_garden (1244649321) | id=1244649321 | lat=39.222184 lon=9.117194
    - leisure_garden (1265517356) | id=1265517356 | lat=39.214076 lon=9.117338
    - leisure_garden (1271910731) | id=1271910731 | lat=39.226198 lon=9.119455
    - leisure_garden (1272266785) | id=1272266785 | lat=39.219031 lon=9.130928
    - leisure_garden (1312275613) | id=1312275613 | lat=39.219964 lon=9.099103
    - leisure_garden (1355762330) | id=1355762330 | lat=39.212197 lon=9.115514
    - leisure_garden (1355762334) | id=1355762334 | lat=39.212624 lon=9.114345
    - leisure_garden (1355762336) | id=1355762336 | lat=39.212871 lon=9.113891
    - leisure_garden (1355762340) | id=1355762340 | lat=39.213186 lon=9.113347
    - leisure_garden (1355762342) | id=1355762342 | lat=39.213118 lon=9.113673
    - leisure_garden (1355762343) | id=1355762343 | lat=39.213332 lon=9.113298
    - leisure_garden (1355993744) | id=1355993744 | lat=39.221262 lon=9.112643
    - leisure_garden (1355993745) | id=1355993745 | lat=39.220976 lon=9.112247
    - leisure_garden (1355993746) | id=1355993746 | lat=39.220612 lon=9.112340
    - leisure_garden (1357727940) | id=1357727940 | lat=39.225524 lon=9.115350
    - leisure_garden (1357727941) | id=1357727941 | lat=39.225254 lon=9.115566
    - leisure_garden (1357727942) | id=1357727942 | lat=39.225182 lon=9.115739
    - leisure_garden (1357727943) | id=1357727943 | lat=39.224555 lon=9.115523
    - leisure_garden (1360566689) | id=1360566689 | lat=39.218913 lon=9.120180
    - leisure_garden (1360571715) | id=1360571715 | lat=39.225770 lon=9.113040
    - leisure_garden (1447169455) | id=1447169455 | lat=39.243381 lon=9.086014
  POI_TYPE: natural_water (tags={'natural': 'water'})
  COUNT: 106
    - Cisterna Romana | id=7006289338 | lat=39.188310 lon=9.165615
    - Laguna di Santa Gilla | id=3442781 | lat=39.241230 lon=9.043242
    - Stagno di Molentargius | id=9333668 | lat=39.226236 lon=9.151184
    - Stagno Perdabianca | id=9602164 | lat=39.211345 lon=9.144549
    - Laghetto Monte Claro | id=9641908 | lat=39.235218 lon=9.114541
    - Saline | id=12624640 | lat=39.222024 lon=9.180270
    - Ecosistema filtro | id=17045255 | lat=39.239293 lon=9.155599
    - natural_water (10277274) | id=10277274 | lat=39.243843 lon=9.011714
    - Stagno di Capoterra | id=28721428 | lat=39.170693 lon=9.020572
    - natural_water (28721496) | id=28721496 | lat=39.174900 lon=9.023356
    - natural_water (28721882) | id=28721882 | lat=39.202712 lon=9.062288
    - Stagno di Terramaini | id=38821598 | lat=39.245481 lon=9.139505
    - natural_water (155265052) | id=155265052 | lat=39.217574 lon=9.133423
    - natural_water (155265053) | id=155265053 | lat=39.217281 lon=9.133880
    - natural_water (155265054) | id=155265054 | lat=39.216797 lon=9.134609
    - Canale di Terramaini | id=160039346 | lat=39.242916 lon=9.145718
    - natural_water (160039347) | id=160039347 | lat=39.215318 lon=9.143957
    - natural_water (160155246) | id=160155246 | lat=39.215156 lon=9.149362
    - natural_water (160156537) | id=160156537 | lat=39.231986 lon=9.139421
    - natural_water (194362857) | id=194362857 | lat=39.234604 lon=9.087427
    - natural_water (194362862) | id=194362862 | lat=39.230543 lon=9.089561
    - natural_water (277184189) | id=277184189 | lat=39.232794 lon=9.087614
    - natural_water (277184660) | id=277184660 | lat=39.221983 lon=9.159329
    - natural_water (277185251) | id=277185251 | lat=39.246536 lon=9.106787
    - natural_water (277188450) | id=277188450 | lat=39.220990 lon=9.160282
    - natural_water (277189875) | id=277189875 | lat=39.219644 lon=9.159833
    - natural_water (277190405) | id=277190405 | lat=39.246499 lon=9.106930
    - natural_water (277190776) | id=277190776 | lat=39.220347 lon=9.160632
    - natural_water (277190850) | id=277190850 | lat=39.220746 lon=9.159729
    - natural_water (277191662) | id=277191662 | lat=39.220896 lon=9.158124
    - natural_water (277191940) | id=277191940 | lat=39.220436 lon=9.157672
    - natural_water (277191946) | id=277191946 | lat=39.220563 lon=9.157852
    - natural_water (277191951) | id=277191951 | lat=39.222070 lon=9.161136
    - natural_water (277191953) | id=277191953 | lat=39.222110 lon=9.160248
    - natural_water (277191963) | id=277191963 | lat=39.222828 lon=9.160327
    - natural_water (277191971) | id=277191971 | lat=39.220497 lon=9.158583
    - natural_water (277191975) | id=277191975 | lat=39.221729 lon=9.160639
    - natural_water (277191976) | id=277191976 | lat=39.221359 lon=9.161052
    - natural_water (277191979) | id=277191979 | lat=39.221702 lon=9.161549
    - natural_water (277191983) | id=277191983 | lat=39.246652 lon=9.105614
    - natural_water (277191986) | id=277191986 | lat=39.222473 lon=9.159829
    - natural_water (277191991) | id=277191991 | lat=39.222465 lon=9.160747
    - natural_water (277191998) | id=277191998 | lat=39.220839 lon=9.159080
    - natural_water (277192011) | id=277192011 | lat=39.221240 lon=9.158622
    - natural_water (277192036) | id=277192036 | lat=39.220486 lon=9.160803
    - natural_water (277192057) | id=277192057 | lat=39.220624 lon=9.160646
    - natural_water (277192965) | id=277192965 | lat=39.221310 lon=9.159566
    - natural_water (277193167) | id=277193167 | lat=39.220302 lon=9.159393
    - natural_water (379077254) | id=379077254 | lat=39.205521 lon=9.144195
    - natural_water (379077255) | id=379077255 | lat=39.214274 lon=9.158680
    - natural_water (394887086) | id=394887086 | lat=39.227805 lon=9.123625
    - natural_water (556049496) | id=556049496 | lat=39.230503 lon=9.125119
    - La città arrocata di Castello | id=565181277 | lat=39.217606 lon=9.117189
    - La città sommersa di Santa Igia | id=565181278 | lat=39.217467 lon=9.117142
    - La città del sale | id=565181279 | lat=39.217331 lon=9.117095
    - natural_water (578861533) | id=578861533 | lat=39.237558 lon=9.118191
    - natural_water (648220157) | id=648220157 | lat=39.231387 lon=9.088482
    - natural_water (669120165) | id=669120165 | lat=39.202774 lon=9.161989
    - natural_water (669752367) | id=669752367 | lat=39.248037 lon=9.079200
    - natural_water (696018611) | id=696018611 | lat=39.226968 lon=9.098676
    - natural_water (763486929) | id=763486929 | lat=39.225969 lon=9.116153
    - natural_water (763486930) | id=763486930 | lat=39.225804 lon=9.115883
    - natural_water (764367972) | id=764367972 | lat=39.227314 lon=9.123271
    - natural_water (807550647) | id=807550647 | lat=39.214481 lon=9.132978
    - natural_water (807550648) | id=807550648 | lat=39.214501 lon=9.133343
    - natural_water (856327668) | id=856327668 | lat=39.228397 lon=9.123788
    - natural_water (860322038) | id=860322038 | lat=39.223295 lon=9.094496
    - Bellarosa Minore | id=892458934 | lat=39.237852 lon=9.164751
    - natural_water (921449248) | id=921449248 | lat=39.202042 lon=9.153732
    - natural_water (921449250) | id=921449250 | lat=39.213107 lon=9.172426
    - natural_water (930620672) | id=930620672 | lat=39.193848 lon=9.135467
    - natural_water (955856034) | id=955856034 | lat=39.230605 lon=9.090513
    - natural_water (955856041) | id=955856041 | lat=39.235230 lon=9.088382
    - natural_water (964903875) | id=964903875 | lat=39.241460 lon=9.154399
    - natural_water (1157509371) | id=1157509371 | lat=39.173815 lon=9.038518
    - natural_water (1167432618) | id=1167432618 | lat=39.249488 lon=9.091510
    - natural_water (1167990153) | id=1167990153 | lat=39.216490 lon=9.089449
    - natural_water (1167990154) | id=1167990154 | lat=39.218979 lon=9.085995
    - natural_water (1168239538) | id=1168239538 | lat=39.230969 lon=9.075016
    - natural_water (1206560917) | id=1206560917 | lat=39.221909 lon=9.111093
    - natural_water (1206560918) | id=1206560918 | lat=39.222218 lon=9.111774
    - natural_water (1220464327) | id=1220464327 | lat=39.206525 lon=9.155822
    - natural_water (1220464330) | id=1220464330 | lat=39.207334 lon=9.153884
    - natural_water (1239418965) | id=1239418965 | lat=39.244771 lon=9.115846
    - natural_water (1239418966) | id=1239418966 | lat=39.245076 lon=9.115724
    - Stagno di San Lorenzo | id=1239601174 | lat=39.267732 lon=9.084384
    - natural_water (1245465063) | id=1245465063 | lat=39.162788 lon=9.012486
    - natural_water (1327954570) | id=1327954570 | lat=39.272488 lon=9.030548
    - natural_water (1327954571) | id=1327954571 | lat=39.268394 lon=9.034723
    - natural_water (1331953880) | id=1331953880 | lat=39.265680 lon=9.010989
    - natural_water (1356411226) | id=1356411226 | lat=39.218425 lon=9.132688
    - natural_water (1365554179) | id=1365554179 | lat=39.228430 lon=9.030600
    - natural_water (1365555448) | id=1365555448 | lat=39.228630 lon=9.059044
    - natural_water (1380683498) | id=1380683498 | lat=39.270063 lon=8.997823
    - natural_water (1442983819) | id=1442983819 | lat=39.239239 lon=9.085926
    - natural_water (1443728763) | id=1443728763 | lat=39.238622 lon=9.089797
    - natural_water (1445970424) | id=1445970424 | lat=39.169541 lon=9.031722
    - natural_water (1445970427) | id=1445970427 | lat=39.173772 lon=9.028105
    - natural_water (1450651337) | id=1450651337 | lat=39.194480 lon=9.062015
    - natural_water (1450729026) | id=1450729026 | lat=39.170671 lon=9.028474
    - natural_water (1451046115) | id=1451046115 | lat=39.175531 lon=9.029229
    - natural_water (1451046116) | id=1451046116 | lat=39.168932 lon=9.032753
    - natural_water (1453872614) | id=1453872614 | lat=39.169570 lon=9.033421
    - natural_water (1453872615) | id=1453872615 | lat=39.171578 lon=9.031420
    - natural_water (1453872616) | id=1453872616 | lat=39.173458 lon=9.031285
    - natural_water (1455743987) | id=1455743987 | lat=39.270611 lon=9.000727
  POI_TYPE: amenity_fountain (tags={'amenity': 'fountain'})
  COUNT: 47
    - amenity_fountain (2339662477) | id=2339662477 | lat=39.248558 lon=9.133192
    - amenity_fountain (5364034362) | id=5364034362 | lat=39.229107 lon=9.128076
    - Fontana Pampanini | id=5726042416 | lat=39.222817 lon=9.112358
    - amenity_fountain (6265828228) | id=6265828228 | lat=39.202878 lon=9.161860
    - amenity_fountain (6706097471) | id=6706097471 | lat=39.247053 lon=9.140152
    - amenity_fountain (6811589959) | id=6811589959 | lat=39.235324 lon=9.114530
    - amenity_fountain (7611859502) | id=7611859502 | lat=39.222905 lon=9.117805
    - amenity_fountain (11514061695) | id=11514061695 | lat=39.245072 lon=9.115724
    - amenity_fountain (12553930536) | id=12553930536 | lat=39.214501 lon=9.132983
    - amenity_fountain (12558808273) | id=12558808273 | lat=39.227223 lon=9.125902
    - amenity_fountain (12673523751) | id=12673523751 | lat=39.251666 lon=9.101394
    - amenity_fountain (277195618) | id=277195618 | lat=39.195656 lon=9.159001
    - amenity_fountain (277195633) | id=277195633 | lat=39.191835 lon=9.152203
    - amenity_fountain (277195743) | id=277195743 | lat=39.216789 lon=9.126072
    - amenity_fountain (277195801) | id=277195801 | lat=39.216335 lon=9.126049
    - amenity_fountain (277195803) | id=277195803 | lat=39.205016 lon=9.130502
    - public | id=277195849 | lat=39.233683 lon=9.114186
    - amenity_fountain (277195854) | id=277195854 | lat=39.225000 lon=9.126935
    - amenity_fountain (277195900) | id=277195900 | lat=39.205307 lon=9.141907
    - amenity_fountain (277196989) | id=277196989 | lat=39.206187 lon=9.164710
    - amenity_fountain (277197188) | id=277197188 | lat=39.236293 lon=9.133106
    - amenity_fountain (277197728) | id=277197728 | lat=39.231558 lon=9.092170
    - amenity_fountain (277197893) | id=277197893 | lat=39.235512 lon=9.137748
    - amenity_fountain (277198073) | id=277198073 | lat=39.256483 lon=9.096828
    - amenity_fountain (277198130) | id=277198130 | lat=39.235430 lon=9.135822
    - amenity_fountain (277198175) | id=277198175 | lat=39.214914 lon=9.122802
    - amenity_fountain (277198206) | id=277198206 | lat=39.262051 lon=9.081531
    - amenity_fountain (277198214) | id=277198214 | lat=39.237348 lon=9.136200
    - amenity_fountain (277198248) | id=277198248 | lat=39.194923 lon=9.157892
    - Fontana Monte Claro | id=498926432 | lat=39.234723 lon=9.115647
    - La città arrocata di Castello | id=565181277 | lat=39.217606 lon=9.117189
    - La città sommersa di Santa Igia | id=565181278 | lat=39.217467 lon=9.117142
    - La città del sale | id=565181279 | lat=39.217331 lon=9.117095
    - amenity_fountain (581884625) | id=581884625 | lat=39.229108 lon=9.128075
    - amenity_fountain (585945599) | id=585945599 | lat=39.247053 lon=9.140159
    - amenity_fountain (664112041) | id=664112041 | lat=39.227299 lon=9.123098
    - amenity_fountain (675817056) | id=675817056 | lat=39.215079 lon=9.104411
    - amenity_fountain (696018611) | id=696018611 | lat=39.226968 lon=9.098676
    - amenity_fountain (769384910) | id=769384910 | lat=39.239115 lon=9.114217
    - amenity_fountain (1043452581) | id=1043452581 | lat=39.196219 lon=9.146091
    - amenity_fountain (1043779997) | id=1043779997 | lat=39.213602 lon=9.121355
    - amenity_fountain (1271816450) | id=1271816450 | lat=39.248573 lon=9.133190
    - amenity_fountain (1271816454) | id=1271816454 | lat=39.247792 lon=9.132260
    - amenity_fountain (1273128244) | id=1273128244 | lat=39.202083 lon=9.140492
    - amenity_fountain (1363651277) | id=1363651277 | lat=39.215144 lon=9.110021
    - amenity_fountain (1417463943) | id=1417463943 | lat=39.193980 lon=9.157420
    - amenity_fountain (1422648368) | id=1422648368 | lat=39.211760 lon=9.115681
  POI_TYPE: waterway_canal (tags={'waterway': 'canal'})
  COUNT: 60
    - waterway_canal (26582790) | id=26582790 | lat=39.220647 lon=9.167712
    - waterway_canal (152990156) | id=152990156 | lat=39.231246 lon=9.053708
    - waterway_canal (152990821) | id=152990821 | lat=39.275328 lon=8.992803
    - Canale di Palamontis | id=160027210 | lat=39.201565 lon=9.153779
    - Canale immissario acque di mare | id=160268341 | lat=39.216067 lon=9.161932
    - Canale Palma | id=160268347 | lat=39.210458 lon=9.154829
    - Sifone per Rio Mortu | id=185354111 | lat=39.207470 lon=9.153501
    - waterway_canal (194362858) | id=194362858 | lat=39.234203 lon=9.086932
    - waterway_canal (256856550) | id=256856550 | lat=39.175142 lon=9.022328
    - waterway_canal (316520549) | id=316520549 | lat=39.223503 lon=9.059845
    - Canale Palma | id=379077252 | lat=39.202914 lon=9.140395
    - Riu Saliu | id=379077253 | lat=39.231707 lon=9.139264
    - Canali mortu | id=379077256 | lat=39.210228 lon=9.148877
    - Canale Palma | id=671105498 | lat=39.201315 lon=9.135330
    - waterway_canal (1177920750) | id=1177920750 | lat=39.218439 lon=9.164274
    - waterway_canal (1177920751) | id=1177920751 | lat=39.218649 lon=9.164499
    - canale adduttore del Palamontis | id=1177924703 | lat=39.218322 lon=9.164319
    - waterway_canal (1177924705) | id=1177924705 | lat=39.218858 lon=9.165161
    - Canali mortu | id=1177926998 | lat=39.226872 lon=9.139396
    - Canale adduttore il Palamontis | id=1178379630 | lat=39.212933 lon=9.157560
    - waterway_canal (1178379631) | id=1178379631 | lat=39.218336 lon=9.164120
    - waterway_canal (1178379639) | id=1178379639 | lat=39.204964 lon=9.153837
    - waterway_canal (1184498132) | id=1184498132 | lat=39.218208 lon=9.164245
    - waterway_canal (1184498134) | id=1184498134 | lat=39.218303 lon=9.164406
    - waterway_canal (1184498136) | id=1184498136 | lat=39.218343 lon=9.164343
    - waterway_canal (1184498137) | id=1184498137 | lat=39.218247 lon=9.164384
    - waterway_canal (1184501754) | id=1184501754 | lat=39.204931 lon=9.153875
    - Canale immissario acque di mare | id=1204743464 | lat=39.211731 lon=9.173978
    - waterway_canal (1218788641) | id=1218788641 | lat=39.198926 lon=9.155715
    - waterway_canal (1240447041) | id=1240447041 | lat=39.246336 lon=9.148025
    - waterway_canal (1240702001) | id=1240702001 | lat=39.242872 lon=9.155276
    - waterway_canal (1244039615) | id=1244039615 | lat=39.244639 lon=9.154341
    - waterway_canal (1244042624) | id=1244042624 | lat=39.243268 lon=9.143558
    - waterway_canal (1244715603) | id=1244715603 | lat=39.167351 lon=9.033695
    - waterway_canal (1244715604) | id=1244715604 | lat=39.167561 lon=9.033368
    - waterway_canal (1245465065) | id=1245465065 | lat=39.165683 lon=9.015387
    - waterway_canal (1245465066) | id=1245465066 | lat=39.165761 lon=9.016490
    - waterway_canal (1245465067) | id=1245465067 | lat=39.165717 lon=9.016347
    - waterway_canal (1271816451) | id=1271816451 | lat=39.248524 lon=9.133087
    - waterway_canal (1271816452) | id=1271816452 | lat=39.248524 lon=9.133087
    - waterway_canal (1271816453) | id=1271816453 | lat=39.248183 lon=9.132563
    - waterway_canal (1272796258) | id=1272796258 | lat=39.202804 lon=9.161883
    - waterway_canal (1356411218) | id=1356411218 | lat=39.216600 lon=9.135413
    - waterway_canal (1356411219) | id=1356411219 | lat=39.216904 lon=9.134524
    - waterway_canal (1356411222) | id=1356411222 | lat=39.217353 lon=9.133749
    - waterway_canal (1356411223) | id=1356411223 | lat=39.217885 lon=9.132987
    - waterway_canal (1356411232) | id=1356411232 | lat=39.214484 lon=9.133252
    - Canali mortu | id=1361713909 | lat=39.217215 lon=9.143139
    - Canali mortu | id=1361713910 | lat=39.213478 lon=9.144504
    - Canali mortu | id=1363103421 | lat=39.213833 lon=9.144724
    - Canali mortu | id=1363103422 | lat=39.213417 lon=9.144488
    - Canali mortu | id=1363103423 | lat=39.213177 lon=9.144567
    - Canali mortu | id=1363103424 | lat=39.213206 lon=9.145041
    - waterway_canal (1365741982) | id=1365741982 | lat=39.238115 lon=9.016646
    - waterway_canal (1365750994) | id=1365750994 | lat=39.222394 lon=9.040116
    - waterway_canal (1365750995) | id=1365750995 | lat=39.221918 lon=9.039842
    - waterway_canal (1365750998) | id=1365750998 | lat=39.222721 lon=9.040269
    - waterway_canal (1365828010) | id=1365828010 | lat=39.222845 lon=9.040328
    - waterway_canal (1451046127) | id=1451046127 | lat=39.161814 lon=9.027685
    - waterway_canal (1455743988) | id=1455743988 | lat=39.262423 lon=9.011874
  POI_TYPE: waterway_stream (tags={'waterway': 'stream'})
  COUNT: 20
    - Riu Murta | id=274618092 | lat=39.271687 lon=9.036570
    - Riu de Giacu Meloni | id=295594173 | lat=39.279839 lon=9.029918
    - Riu di Sestu | id=572130243 | lat=39.262487 lon=9.040055
    - Riu sa Nuscedda | id=572680909 | lat=39.274501 lon=9.008518
    - Riu Saliu | id=593383561 | lat=39.259191 lon=9.134282
    - Flumineddu | id=596057319 | lat=39.276027 lon=8.996963
    - waterway_stream (669752368) | id=669752368 | lat=39.248844 lon=9.081332
    - waterway_stream (669752379) | id=669752379 | lat=39.252346 lon=9.083660
    - waterway_stream (669752380) | id=669752380 | lat=39.252844 lon=9.084212
    - waterway_stream (669752381) | id=669752381 | lat=39.255210 lon=9.085398
    - waterway_stream (669752382) | id=669752382 | lat=39.257478 lon=9.086252
    - waterway_stream (669752383) | id=669752383 | lat=39.259193 lon=9.086102
    - waterway_stream (669752384) | id=669752384 | lat=39.260553 lon=9.085948
    - waterway_stream (669752385) | id=669752385 | lat=39.260961 lon=9.085927
    - waterway_stream (669752386) | id=669752386 | lat=39.261227 lon=9.086267
    - waterway_stream (669752387) | id=669752387 | lat=39.262209 lon=9.085897
    - waterway_stream (669752388) | id=669752388 | lat=39.262652 lon=9.086287
    - waterway_stream (669752389) | id=669752389 | lat=39.264608 lon=9.088110
    - waterway_stream (669752390) | id=669752390 | lat=39.267708 lon=9.090928
    - waterway_stream (669752391) | id=669752391 | lat=39.270486 lon=9.093292
  POI_TYPE: waterway_river (tags={'waterway': 'river'})
  COUNT: 5
    - Riu Cixerri | id=26619489 | lat=39.276966 lon=8.952175
    - Flùmini Mannu | id=115388554 | lat=39.319948 lon=8.944160
    - Rio Santa Lucia | id=153769579 | lat=39.184017 lon=8.981730
    - waterway_river (951994068) | id=951994068 | lat=39.238070 lon=9.049902
    - waterway_river (1443551358) | id=1443551358 | lat=39.259416 lon=9.014857

SERVICE: quietness
  POI_TYPE: leisure_park (tags={'leisure': 'park'})
  COUNT: 163
    - leisure_park (4229130457) | id=4229130457 | lat=39.245754 lon=9.142315
    - Giardino fratelli Fiori | id=8062753 | lat=39.217606 lon=9.117020
    - Giardini Pubblici | id=10519804 | lat=39.224487 lon=9.117069
    - Piazza San Bartolomeo | id=14452069 | lat=39.196245 lon=9.145837
    - Parco della Musica | id=16183660 | lat=39.227615 lon=9.123577
    - leisure_park (17515334) | id=17515334 | lat=39.201269 lon=9.150730
    - Parco di via delle Felci | id=17674967 | lat=39.261773 lon=9.117045
    - Parco di Giliacquas | id=19662033 | lat=39.265620 lon=9.038161
    - Su Siccu | id=118203477 | lat=39.206909 lon=9.122839
    - leisure_park (118577657) | id=118577657 | lat=39.228428 lon=9.109744
    - Piazza delle Muse | id=118642724 | lat=39.250336 lon=9.104512
    - Piazza Padre Nicola Abbo | id=118847215 | lat=39.236150 lon=9.100799
