from_lat,from_lon,to_lat,to_lon,google_maps_transit_url,travel_time_min,wait_time_min,impedance_min,is_missing
39.229154,9.124963,39.230366,9.074162,https://www.google.com/maps/dir/?api=1&origin=39.229154%2C9.124963&destination=39.230366%2C9.074162&travelmode=transit&departure_time=1760529600,,,,1
39.237086,9.108842,39.209904,9.055845,https://www.google.com/maps/dir/?api=1&origin=39.237086%2C9.108842&destination=39.209904%2C9.055845&travelmode=transit&departure_time=1760529600,,,,1
39.20472,9.13599,39.234231,9.03924,https://www.google.com/maps/dir/?api=1&origin=39.20472%2C9.13599&destination=39.234231%2C9.03924&travelmode=transit&departure_time=1760529600,,,,1
39.223969,9.078388,39.222482,9.111216,https://www.google.com/maps/dir/?api=1&origin=39.223969%2C9.078388&destination=39.222482%2C9.111216&travelmode=transit&departure_time=1760529600,,,,1
39.194335,9.156877,39.22515,9.081151,https://www.google.com/maps/dir/?api=1&origin=39.194335%2C9.156877&destination=39.22515%2C9.081151&travelmode=transit&departure_time=1760529600,,,,1
39.223926,9.128992,39.176086,9.027983,https://www.google.com/maps/dir/?api=1&origin=39.223926%2C9.128992&destination=39.176086%2C9.027983&travelmode=transit&departure_time=1760529600,,,,1
39.233753,9.035125,39.255775,9.118065,https://www.google.com/maps/dir/?api=1&origin=39.233753%2C9.035125&destination=39.255775%2C9.118065&travelmode=transit&departure_time=1760529600,,,,1
39.193389,9.141762,39.226069,9.080282,https://www.google.com/maps/dir/?api=1&origin=39.193389%2C9.141762&destination=39.226069%2C9.080282&travelmode=transit&departure_time=1760529600,,,,1
39.215851,9.15614,39.16835,9.030508,https://www.google.com/maps/dir/?api=1&origin=39.215851%2C9.15614&destination=39.16835%2C9.030508&travelmode=transit&departure_time=1760529600,,,,1
39.225576,9.080494,39.207605,9.143136,https://www.google.com/maps/dir/?api=1&origin=39.225576%2C9.080494&destination=39.207605%2C9.143136&travelmode=transit&departure_time=1760529600,,,,1
39.216223,9.150655,39.190372,9.16523,https://www.google.com/maps/dir/?api=1&origin=39.216223%2C9.150655&destination=39.190372%2C9.16523&travelmode=transit&departure_time=1760529600,,,,1
39.19744,9.137765,39.219739,9.155343,https://www.google.com/maps/dir/?api=1&origin=39.19744%2C9.137765&destination=39.219739%2C9.155343&travelmode=transit&departure_time=1760529600,,,,1
39.269942,9.084611,39.249843,9.136428,https://www.google.com/maps/dir/?api=1&origin=39.269942%2C9.084611&destination=39.249843%2C9.136428&travelmode=transit&departure_time=1760529600,,,,1
39.22984,9.121933,39.190372,9.16523,https://www.google.com/maps/dir/?api=1&origin=39.22984%2C9.121933&destination=39.190372%2C9.16523&travelmode=transit&departure_time=1760529600,,,,1
39.217993,9.05421,39.204939,9.163988,https://www.google.com/maps/dir/?api=1&origin=39.217993%2C9.05421&destination=39.204939%2C9.163988&travelmode=transit&departure_time=1760529600,,,,1
39.219656,9.051529,39.207211,9.082101,https://www.google.com/maps/dir/?api=1&origin=39.219656%2C9.051529&destination=39.207211%2C9.082101&travelmode=transit&departure_time=1760529600,,,,1
39.24912,9.133707,39.209904,9.055845,https://www.google.com/maps/dir/?api=1&origin=39.24912%2C9.133707&destination=39.209904%2C9.055845&travelmode=transit&departure_time=1760529600,,,,1
39.250287,9.121008,39.234231,9.03924,https://www.google.com/maps/dir/?api=1&origin=39.250287%2C9.121008&destination=39.234231%2C9.03924&travelmode=transit&departure_time=1760529600,,,,1
39.188899,9.162808,39.20914,9.135191,https://www.google.com/maps/dir/?api=1&origin=39.188899%2C9.162808&destination=39.20914%2C9.135191&travelmode=transit&departure_time=1760529600,,,,1
39.225015,9.074444,39.237788,9.101533,https://www.google.com/maps/dir/?api=1&origin=39.225015%2C9.074444&destination=39.237788%2C9.101533&travelmode=transit&departure_time=1760529600,,,,1
39.225467,9.080888,39.200736,9.151747,https://www.google.com/maps/dir/?api=1&origin=39.225467%2C9.080888&destination=39.200736%2C9.151747&travelmode=transit&departure_time=1760529600,,,,1
39.227527,9.069875,39.21853,9.120839,https://www.google.com/maps/dir/?api=1&origin=39.227527%2C9.069875&destination=39.21853%2C9.120839&travelmode=transit&departure_time=1760529600,,,,1
39.211173,9.087686,39.22434,9.063047,https://www.google.com/maps/dir/?api=1&origin=39.211173%2C9.087686&destination=39.22434%2C9.063047&travelmode=transit&departure_time=1760529600,,,,1
39.21283,9.156437,39.229822,9.138164,https://www.google.com/maps/dir/?api=1&origin=39.21283%2C9.156437&destination=39.229822%2C9.138164&travelmode=transit&departure_time=1760529600,,,,1
39.246571,9.132601,39.183675,9.161358,https://www.google.com/maps/dir/?api=1&origin=39.246571%2C9.132601&destination=39.183675%2C9.161358&travelmode=transit&departure_time=1760529600,,,,1
39.227336,9.068217,39.22433,9.118867,https://www.google.com/maps/dir/?api=1&origin=39.227336%2C9.068217&destination=39.22433%2C9.118867&travelmode=transit&departure_time=1760529600,,,,1
39.22225,9.056326,39.214926,9.123157,https://www.google.com/maps/dir/?api=1&origin=39.22225%2C9.056326&destination=39.214926%2C9.123157&travelmode=transit&departure_time=1760529600,,,,1
39.187258,9.148738,39.228803,9.077722,https://www.google.com/maps/dir/?api=1&origin=39.187258%2C9.148738&destination=39.228803%2C9.077722&travelmode=transit&departure_time=1760529600,,,,1
39.216483,9.112669,39.200629,9.071015,https://www.google.com/maps/dir/?api=1&origin=39.216483%2C9.112669&destination=39.200629%2C9.071015&travelmode=transit&departure_time=1760529600,,,,1
39.221284,9.122913,39.213398,9.144783,https://www.google.com/maps/dir/?api=1&origin=39.221284%2C9.122913&destination=39.213398%2C9.144783&travelmode=transit&departure_time=1760529600,,,,1
39.216962,9.157231,39.219286,9.113257,https://www.google.com/maps/dir/?api=1&origin=39.216962%2C9.157231&destination=39.219286%2C9.113257&travelmode=transit&departure_time=1760529600,,,,1
39.183675,9.161358,39.210143,9.139858,https://www.google.com/maps/dir/?api=1&origin=39.183675%2C9.161358&destination=39.210143%2C9.139858&travelmode=transit&departure_time=1760529600,,,,1
39.223969,9.078388,39.255775,9.118065,https://www.google.com/maps/dir/?api=1&origin=39.223969%2C9.078388&destination=39.255775%2C9.118065&travelmode=transit&departure_time=1760529600,,,,1
39.237562,9.124374,39.228803,9.077722,https://www.google.com/maps/dir/?api=1&origin=39.237562%2C9.124374&destination=39.228803%2C9.077722&travelmode=transit&departure_time=1760529600,,,,1
39.219034,9.119882,39.194793,9.059854,https://www.google.com/maps/dir/?api=1&origin=39.219034%2C9.119882&destination=39.194793%2C9.059854&travelmode=transit&departure_time=1760529600,,,,1
39.234942,9.100892,39.189283,9.168109,https://www.google.com/maps/dir/?api=1&origin=39.234942%2C9.100892&destination=39.189283%2C9.168109&travelmode=transit&departure_time=1760529600,,,,1
39.243875,9.139789,39.169029,9.034493,https://www.google.com/maps/dir/?api=1&origin=39.243875%2C9.139789&destination=39.169029%2C9.034493&travelmode=transit&departure_time=1760529600,,,,1
39.251929,9.091835,39.189283,9.168109,https://www.google.com/maps/dir/?api=1&origin=39.251929%2C9.091835&destination=39.189283%2C9.168109&travelmode=transit&departure_time=1760529600,,,,1
39.220645,9.078755,39.192402,9.152449,https://www.google.com/maps/dir/?api=1&origin=39.220645%2C9.078755&destination=39.192402%2C9.152449&travelmode=transit&departure_time=1760529600,,,,1
39.176086,9.027983,39.237627,9.103467,https://www.google.com/maps/dir/?api=1&origin=39.176086%2C9.027983&destination=39.237627%2C9.103467&travelmode=transit&departure_time=1760529600,,,,1
39.227902,9.068207,39.205524,9.143949,https://www.google.com/maps/dir/?api=1&origin=39.227902%2C9.068207&destination=39.205524%2C9.143949&travelmode=transit&departure_time=1760529600,,,,1
39.188192,9.165786,39.234103,9.126095,https://www.google.com/maps/dir/?api=1&origin=39.188192%2C9.165786&destination=39.234103%2C9.126095&travelmode=transit&departure_time=1760529600,,,,1
39.165063,9.030494,39.196794,9.151932,https://www.google.com/maps/dir/?api=1&origin=39.165063%2C9.030494&destination=39.196794%2C9.151932&travelmode=transit&departure_time=1760529600,,,,1
39.240567,9.116178,39.18923,9.168061,https://www.google.com/maps/dir/?api=1&origin=39.240567%2C9.116178&destination=39.18923%2C9.168061&travelmode=transit&departure_time=1760529600,,,,1
39.220517,9.108065,39.194842,9.062376,https://www.google.com/maps/dir/?api=1&origin=39.220517%2C9.108065&destination=39.194842%2C9.062376&travelmode=transit&departure_time=1760529600,,,,1
39.229695,9.113132,39.167852,9.030034,https://www.google.com/maps/dir/?api=1&origin=39.229695%2C9.113132&destination=39.167852%2C9.030034&travelmode=transit&departure_time=1760529600,,,,1
39.235513,9.140246,39.16835,9.030508,https://www.google.com/maps/dir/?api=1&origin=39.235513%2C9.140246&destination=39.16835%2C9.030508&travelmode=transit&departure_time=1760529600,,,,1
39.213392,9.155746,39.21787,9.116745,https://www.google.com/maps/dir/?api=1&origin=39.213392%2C9.155746&destination=39.21787%2C9.116745&travelmode=transit&departure_time=1760529600,,,,1
39.245911,9.125905,39.269942,9.084611,https://www.google.com/maps/dir/?api=1&origin=39.245911%2C9.125905&destination=39.269942%2C9.084611&travelmode=transit&departure_time=1760529600,,,,1
39.23845,9.119725,39.225384,9.082405,https://www.google.com/maps/dir/?api=1&origin=39.23845%2C9.119725&destination=39.225384%2C9.082405&travelmode=transit&departure_time=1760529600,,,,1
39.242047,9.109756,39.231499,9.076457,https://www.google.com/maps/dir/?api=1&origin=39.242047%2C9.109756&destination=39.231499%2C9.076457&travelmode=transit&departure_time=1760529600,,,,1
39.221154,9.056427,39.233596,9.135405,https://www.google.com/maps/dir/?api=1&origin=39.221154%2C9.056427&destination=39.233596%2C9.135405&travelmode=transit&departure_time=1760529600,,,,1
39.243839,9.116298,39.228803,9.077722,https://www.google.com/maps/dir/?api=1&origin=39.243839%2C9.116298&destination=39.228803%2C9.077722&travelmode=transit&departure_time=1760529600,,,,1
39.216531,9.158728,39.215719,9.110379,https://www.google.com/maps/dir/?api=1&origin=39.216531%2C9.158728&destination=39.215719%2C9.110379&travelmode=transit&departure_time=1760529600,,,,1
39.224715,9.064167,39.206199,9.165095,https://www.google.com/maps/dir/?api=1&origin=39.224715%2C9.064167&destination=39.206199%2C9.165095&travelmode=transit&departure_time=1760529600,,,,1
39.21903,9.11967,39.176232,9.028693,https://www.google.com/maps/dir/?api=1&origin=39.21903%2C9.11967&destination=39.176232%2C9.028693&travelmode=transit&departure_time=1760529600,,,,1
39.176381,9.029404,39.236081,9.101158,https://www.google.com/maps/dir/?api=1&origin=39.176381%2C9.029404&destination=39.236081%2C9.101158&travelmode=transit&departure_time=1760529600,,,,1
39.224682,9.064675,39.218579,9.13052,https://www.google.com/maps/dir/?api=1&origin=39.224682%2C9.064675&destination=39.218579%2C9.13052&travelmode=transit&departure_time=1760529600,,,,1
39.220827,9.068784,39.222251,9.103279,https://www.google.com/maps/dir/?api=1&origin=39.220827%2C9.068784&destination=39.222251%2C9.103279&travelmode=transit&departure_time=1760529600,,,,1
39.212713,9.115416,39.236224,9.036779,https://www.google.com/maps/dir/?api=1&origin=39.212713%2C9.115416&destination=39.236224%2C9.036779&travelmode=transit&departure_time=1760529600,,,,1
39.188668,9.166621,39.240985,9.113824,https://www.google.com/maps/dir/?api=1&origin=39.188668%2C9.166621&destination=39.240985%2C9.113824&travelmode=transit&departure_time=1760529600,,,,1
39.228661,9.071113,39.1924,9.16157,https://www.google.com/maps/dir/?api=1&origin=39.228661%2C9.071113&destination=39.1924%2C9.16157&travelmode=transit&departure_time=1760529600,,,,1
39.25928,9.126554,39.231319,9.051986,https://www.google.com/maps/dir/?api=1&origin=39.25928%2C9.126554&destination=39.231319%2C9.051986&travelmode=transit&departure_time=1760529600,,,,1
39.220787,9.055706,39.234952,9.112189,https://www.google.com/maps/dir/?api=1&origin=39.220787%2C9.055706&destination=39.234952%2C9.112189&travelmode=transit&departure_time=1760529600,,,,1
39.187854,9.165618,39.243706,9.122971,https://www.google.com/maps/dir/?api=1&origin=39.187854%2C9.165618&destination=39.243706%2C9.122971&travelmode=transit&departure_time=1760529600,,,,1
39.196623,9.14604,39.229609,9.072175,https://www.google.com/maps/dir/?api=1&origin=39.196623%2C9.14604&destination=39.229609%2C9.072175&travelmode=transit&departure_time=1760529600,,,,1
39.212247,9.114053,39.213398,9.144783,https://www.google.com/maps/dir/?api=1&origin=39.212247%2C9.114053&destination=39.213398%2C9.144783&travelmode=transit&departure_time=1760529600,,,,1
39.217993,9.05421,39.219001,9.117999,https://www.google.com/maps/dir/?api=1&origin=39.217993%2C9.05421&destination=39.219001%2C9.117999&travelmode=transit&departure_time=1760529600,,,,1
39.223972,9.103724,39.213398,9.144783,https://www.google.com/maps/dir/?api=1&origin=39.223972%2C9.103724&destination=39.213398%2C9.144783&travelmode=transit&departure_time=1760529600,,,,1
39.211666,9.118723,39.229609,9.072175,https://www.google.com/maps/dir/?api=1&origin=39.211666%2C9.118723&destination=39.229609%2C9.072175&travelmode=transit&departure_time=1760529600,,,,1
39.211819,9.141932,39.181868,9.158933,https://www.google.com/maps/dir/?api=1&origin=39.211819%2C9.141932&destination=39.181868%2C9.158933&travelmode=transit&departure_time=1760529600,,,,1
39.216694,9.112488,39.176086,9.027983,https://www.google.com/maps/dir/?api=1&origin=39.216694%2C9.112488&destination=39.176086%2C9.027983&travelmode=transit&departure_time=1760529600,,,,1
39.211931,9.125473,39.214278,9.150157,https://www.google.com/maps/dir/?api=1&origin=39.211931%2C9.125473&destination=39.214278%2C9.150157&travelmode=transit&departure_time=1760529600,,,,1
39.192055,9.058191,39.210569,9.137519,https://www.google.com/maps/dir/?api=1&origin=39.192055%2C9.058191&destination=39.210569%2C9.137519&travelmode=transit&departure_time=1760529600,,,,1
39.190005,9.16317,39.215226,9.115367,https://www.google.com/maps/dir/?api=1&origin=39.190005%2C9.16317&destination=39.215226%2C9.115367&travelmode=transit&departure_time=1760529600,,,,1
39.216691,9.055824,39.24077,9.1112,https://www.google.com/maps/dir/?api=1&origin=39.216691%2C9.055824&destination=39.24077%2C9.1112&travelmode=transit&departure_time=1760529600,,,,1
39.20177,9.136112,39.183604,9.160841,https://www.google.com/maps/dir/?api=1&origin=39.20177%2C9.136112&destination=39.183604%2C9.160841&travelmode=transit&departure_time=1760529600,,,,1
39.213271,9.10498,39.231499,9.076457,https://www.google.com/maps/dir/?api=1&origin=39.213271%2C9.10498&destination=39.231499%2C9.076457&travelmode=transit&departure_time=1760529600,,,,1
39.23212,9.091472,39.225648,9.081201,https://www.google.com/maps/dir/?api=1&origin=39.23212%2C9.091472&destination=39.225648%2C9.081201&travelmode=transit&departure_time=1760529600,,,,1
39.226801,9.070513,39.167852,9.030034,https://www.google.com/maps/dir/?api=1&origin=39.226801%2C9.070513&destination=39.167852%2C9.030034&travelmode=transit&departure_time=1760529600,,,,1
39.189713,9.165886,39.242333,9.117158,https://www.google.com/maps/dir/?api=1&origin=39.189713%2C9.165886&destination=39.242333%2C9.117158&travelmode=transit&departure_time=1760529600,,,,1
39.181897,9.160091,39.196757,9.146724,https://www.google.com/maps/dir/?api=1&origin=39.181897%2C9.160091&destination=39.196757%2C9.146724&travelmode=transit&departure_time=1760529600,,,,1
39.237565,9.124788,39.231016,9.077457,https://www.google.com/maps/dir/?api=1&origin=39.237565%2C9.124788&destination=39.231016%2C9.077457&travelmode=transit&departure_time=1760529600,,,,1
39.183675,9.161358,39.227814,9.123891,https://www.google.com/maps/dir/?api=1&origin=39.183675%2C9.161358&destination=39.227814%2C9.123891&travelmode=transit&departure_time=1760529600,,,,1
39.221865,9.072066,39.202487,9.161268,https://www.google.com/maps/dir/?api=1&origin=39.221865%2C9.072066&destination=39.202487%2C9.161268&travelmode=transit&departure_time=1760529600,,,,1
39.202736,9.161376,39.189283,9.168109,https://www.google.com/maps/dir/?api=1&origin=39.202736%2C9.161376&destination=39.189283%2C9.168109&travelmode=transit&departure_time=1760529600,,,,1
39.243381,9.109044,39.227999,9.067463,https://www.google.com/maps/dir/?api=1&origin=39.243381%2C9.109044&destination=39.227999%2C9.067463&travelmode=transit&departure_time=1760529600,,,,1
39.250428,9.112307,39.230757,9.075706,https://www.google.com/maps/dir/?api=1&origin=39.250428%2C9.112307&destination=39.230757%2C9.075706&travelmode=transit&departure_time=1760529600,,,,1
39.18987,9.16565,39.21203,9.125176,https://www.google.com/maps/dir/?api=1&origin=39.18987%2C9.16565&destination=39.21203%2C9.125176&travelmode=transit&departure_time=1760529600,,,,1
39.227999,9.067463,39.242545,9.115941,https://www.google.com/maps/dir/?api=1&origin=39.227999%2C9.067463&destination=39.242545%2C9.115941&travelmode=transit&departure_time=1760529600,,,,1
39.233598,9.133345,39.230757,9.075706,https://www.google.com/maps/dir/?api=1&origin=39.233598%2C9.133345&destination=39.230757%2C9.075706&travelmode=transit&departure_time=1760529600,,,,1
39.220391,9.117935,39.189283,9.168109,https://www.google.com/maps/dir/?api=1&origin=39.220391%2C9.117935&destination=39.189283%2C9.168109&travelmode=transit&departure_time=1760529600,,,,1
39.168075,9.033418,39.215939,9.08985,https://www.google.com/maps/dir/?api=1&origin=39.168075%2C9.033418&destination=39.215939%2C9.08985&travelmode=transit&departure_time=1760529600,,,,1
39.228598,9.135695,39.224173,9.035398,https://www.google.com/maps/dir/?api=1&origin=39.228598%2C9.135695&destination=39.224173%2C9.035398&travelmode=transit&departure_time=1760529600,,,,1
39.219739,9.155343,39.216535,9.116217,https://www.google.com/maps/dir/?api=1&origin=39.219739%2C9.155343&destination=39.216535%2C9.116217&travelmode=transit&departure_time=1760529600,,,,1
39.167325,9.030116,39.215134,9.096952,https://www.google.com/maps/dir/?api=1&origin=39.167325%2C9.030116&destination=39.215134%2C9.096952&travelmode=transit&departure_time=1760529600,,,,1
39.219656,9.051529,39.217883,9.107414,https://www.google.com/maps/dir/?api=1&origin=39.219656%2C9.051529&destination=39.217883%2C9.107414&travelmode=transit&departure_time=1760529600,,,,1
39.216706,9.054681,39.215542,9.174988,https://www.google.com/maps/dir/?api=1&origin=39.216706%2C9.054681&destination=39.215542%2C9.174988&travelmode=transit&departure_time=1760529600,,,,1
39.18958,9.160995,39.206587,9.122825,https://www.google.com/maps/dir/?api=1&origin=39.18958%2C9.160995&destination=39.206587%2C9.122825&travelmode=transit&departure_time=1760529600,,,,1
39.168254,9.03351,39.215866,9.115591,https://www.google.com/maps/dir/?api=1&origin=39.168254%2C9.03351&destination=39.215866%2C9.115591&travelmode=transit&departure_time=1760529600,,,,1
39.165063,9.030494,39.224722,9.12261,https://www.google.com/maps/dir/?api=1&origin=39.165063%2C9.030494&destination=39.224722%2C9.12261&travelmode=transit&departure_time=1760529600,,,,1
39.221889,9.12255,39.233753,9.035125,https://www.google.com/maps/dir/?api=1&origin=39.221889%2C9.12255&destination=39.233753%2C9.035125&travelmode=transit&departure_time=1760529600,,,,1
39.213591,9.107574,39.200369,9.071478,https://www.google.com/maps/dir/?api=1&origin=39.213591%2C9.107574&destination=39.200369%2C9.071478&travelmode=transit&departure_time=1760529600,,,,1
39.213392,9.155746,39.253537,9.096835,https://www.google.com/maps/dir/?api=1&origin=39.213392%2C9.155746&destination=39.253537%2C9.096835&travelmode=transit&departure_time=1760529600,,,,1
39.226594,9.068918,39.208511,9.136624,https://www.google.com/maps/dir/?api=1&origin=39.226594%2C9.068918&destination=39.208511%2C9.136624&travelmode=transit&departure_time=1760529600,,,,1
39.264628,9.096914,39.183604,9.160841,https://www.google.com/maps/dir/?api=1&origin=39.264628%2C9.096914&destination=39.183604%2C9.160841&travelmode=transit&departure_time=1760529600,,,,1
39.210487,9.115671,39.188714,9.165033,https://www.google.com/maps/dir/?api=1&origin=39.210487%2C9.115671&destination=39.188714%2C9.165033&travelmode=transit&departure_time=1760529600,,,,1
39.252484,9.120462,39.234044,9.039376,https://www.google.com/maps/dir/?api=1&origin=39.252484%2C9.120462&destination=39.234044%2C9.039376&travelmode=transit&departure_time=1760529600,,,,1
39.173453,9.038068,39.213007,9.099139,https://www.google.com/maps/dir/?api=1&origin=39.173453%2C9.038068&destination=39.213007%2C9.099139&travelmode=transit&departure_time=1760529600,,,,1
39.223749,9.135396,39.245424,9.011809,https://www.google.com/maps/dir/?api=1&origin=39.223749%2C9.135396&destination=39.245424%2C9.011809&travelmode=transit&departure_time=1760529600,,,,1
39.198201,9.137761,39.167973,9.030151,https://www.google.com/maps/dir/?api=1&origin=39.198201%2C9.137761&destination=39.167973%2C9.030151&travelmode=transit&departure_time=1760529600,,,,1
39.224073,9.070364,39.261838,9.116862,https://www.google.com/maps/dir/?api=1&origin=39.224073%2C9.070364&destination=39.261838%2C9.116862&travelmode=transit&departure_time=1760529600,,,,1
39.181897,9.160091,39.223799,9.098962,https://www.google.com/maps/dir/?api=1&origin=39.181897%2C9.160091&destination=39.223799%2C9.098962&travelmode=transit&departure_time=1760529600,,,,1
39.183396,9.161278,39.25322,9.125626,https://www.google.com/maps/dir/?api=1&origin=39.183396%2C9.161278&destination=39.25322%2C9.125626&travelmode=transit&departure_time=1760529600,,,,1
39.167411,9.029943,39.236638,9.106756,https://www.google.com/maps/dir/?api=1&origin=39.167411%2C9.029943&destination=39.236638%2C9.106756&travelmode=transit&departure_time=1760529600,,,,1
39.224065,9.132886,39.234044,9.039376,https://www.google.com/maps/dir/?api=1&origin=39.224065%2C9.132886&destination=39.234044%2C9.039376&travelmode=transit&departure_time=1760529600,,,,1
39.209013,9.089907,39.194793,9.059854,https://www.google.com/maps/dir/?api=1&origin=39.209013%2C9.089907&destination=39.194793%2C9.059854&travelmode=transit&departure_time=1760529600,,,,1
39.231499,9.076457,39.190865,9.139938,https://www.google.com/maps/dir/?api=1&origin=39.231499%2C9.076457&destination=39.190865%2C9.139938&travelmode=transit&departure_time=1760529600,,,,1
39.229415,9.121889,39.22515,9.081151,https://www.google.com/maps/dir/?api=1&origin=39.229415%2C9.121889&destination=39.22515%2C9.081151&travelmode=transit&departure_time=1760529600,,,,1
39.211608,9.045938,39.237998,9.136139,https://www.google.com/maps/dir/?api=1&origin=39.211608%2C9.045938&destination=39.237998%2C9.136139&travelmode=transit&departure_time=1760529600,,,,1
39.228661,9.071113,39.206938,9.164717,https://www.google.com/maps/dir/?api=1&origin=39.228661%2C9.071113&destination=39.206938%2C9.164717&travelmode=transit&departure_time=1760529600,,,,1
39.188685,9.162546,39.242995,9.152343,https://www.google.com/maps/dir/?api=1&origin=39.188685%2C9.162546&destination=39.242995%2C9.152343&travelmode=transit&departure_time=1760529600,,,,1
39.167973,9.030151,39.210347,9.123917,https://www.google.com/maps/dir/?api=1&origin=39.167973%2C9.030151&destination=39.210347%2C9.123917&travelmode=transit&departure_time=1760529600,,,,1
39.197317,9.148604,39.174234,9.030036,https://www.google.com/maps/dir/?api=1&origin=39.197317%2C9.148604&destination=39.174234%2C9.030036&travelmode=transit&departure_time=1760529600,,,,1
39.245099,9.140527,39.183439,9.159729,https://www.google.com/maps/dir/?api=1&origin=39.245099%2C9.140527&destination=39.183439%2C9.159729&travelmode=transit&departure_time=1760529600,,,,1
39.165266,9.03131,39.222264,9.115571,https://www.google.com/maps/dir/?api=1&origin=39.165266%2C9.03131&destination=39.222264%2C9.115571&travelmode=transit&departure_time=1760529600,,,,1
39.226551,9.079292,39.245192,9.115401,https://www.google.com/maps/dir/?api=1&origin=39.226551%2C9.079292&destination=39.245192%2C9.115401&travelmode=transit&departure_time=1760529600,,,,1
39.167325,9.030116,39.204502,9.143037,https://www.google.com/maps/dir/?api=1&origin=39.167325%2C9.030116&destination=39.204502%2C9.143037&travelmode=transit&departure_time=1760529600,,,,1
39.253019,9.101607,39.176086,9.027983,https://www.google.com/maps/dir/?api=1&origin=39.253019%2C9.101607&destination=39.176086%2C9.027983&travelmode=transit&departure_time=1760529600,,,,1
39.193578,9.060179,39.197755,9.153208,https://www.google.com/maps/dir/?api=1&origin=39.193578%2C9.060179&destination=39.197755%2C9.153208&travelmode=transit&departure_time=1760529600,,,,1
39.249453,9.134624,39.208959,9.054059,https://www.google.com/maps/dir/?api=1&origin=39.249453%2C9.134624&destination=39.208959%2C9.054059&travelmode=transit&departure_time=1760529600,,,,1
39.223881,9.070531,39.222806,9.113068,https://www.google.com/maps/dir/?api=1&origin=39.223881%2C9.070531&destination=39.222806%2C9.113068&travelmode=transit&departure_time=1760529600,,,,1
39.224173,9.035398,39.20293,9.161863,https://www.google.com/maps/dir/?api=1&origin=39.224173%2C9.035398&destination=39.20293%2C9.161863&travelmode=transit&departure_time=1760529600,,,,1
39.228713,9.133468,39.234831,9.023917,https://www.google.com/maps/dir/?api=1&origin=39.228713%2C9.133468&destination=39.234831%2C9.023917&travelmode=transit&departure_time=1760529600,,,,1
39.238644,9.101688,39.225648,9.081201,https://www.google.com/maps/dir/?api=1&origin=39.238644%2C9.101688&destination=39.225648%2C9.081201&travelmode=transit&departure_time=1760529600,,,,1
39.215867,9.127649,39.169029,9.034493,https://www.google.com/maps/dir/?api=1&origin=39.215867%2C9.127649&destination=39.169029%2C9.034493&travelmode=transit&departure_time=1760529600,,,,1
39.211049,9.126093,39.162446,9.02062,https://www.google.com/maps/dir/?api=1&origin=39.211049%2C9.126093&destination=39.162446%2C9.02062&travelmode=transit&departure_time=1760529600,,,,1
39.220878,9.056252,39.237983,9.123761,https://www.google.com/maps/dir/?api=1&origin=39.220878%2C9.056252&destination=39.237983%2C9.123761&travelmode=transit&departure_time=1760529600,,,,1
39.226801,9.070513,39.237369,9.124795,https://www.google.com/maps/dir/?api=1&origin=39.226801%2C9.070513&destination=39.237369%2C9.124795&travelmode=transit&departure_time=1760529600,,,,1
39.18846,9.163135,39.192042,9.140425,https://www.google.com/maps/dir/?api=1&origin=39.18846%2C9.163135&destination=39.192042%2C9.140425&travelmode=transit&departure_time=1760529600,,,,1
39.193494,9.059184,39.247302,9.105658,https://www.google.com/maps/dir/?api=1&origin=39.193494%2C9.059184&destination=39.247302%2C9.105658&travelmode=transit&departure_time=1760529600,,,,1
39.189743,9.166019,39.224036,9.11289,https://www.google.com/maps/dir/?api=1&origin=39.189743%2C9.166019&destination=39.224036%2C9.11289&travelmode=transit&departure_time=1760529600,,,,1
39.183396,9.161278,39.244314,9.116481,https://www.google.com/maps/dir/?api=1&origin=39.183396%2C9.161278&destination=39.244314%2C9.116481&travelmode=transit&departure_time=1760529600,,,,1
39.230516,9.074013,39.215913,9.116517,https://www.google.com/maps/dir/?api=1&origin=39.230516%2C9.074013&destination=39.215913%2C9.116517&travelmode=transit&departure_time=1760529600,,,,1
39.240381,9.134343,39.183604,9.160841,https://www.google.com/maps/dir/?api=1&origin=39.240381%2C9.134343&destination=39.183604%2C9.160841&travelmode=transit&departure_time=1760529600,,,,1
39.221727,9.123124,39.222043,9.039598,https://www.google.com/maps/dir/?api=1&origin=39.221727%2C9.123124&destination=39.222043%2C9.039598&travelmode=transit&departure_time=1760529600,,,,1
39.242803,9.101338,39.214054,9.158006,https://www.google.com/maps/dir/?api=1&origin=39.242803%2C9.101338&destination=39.214054%2C9.158006&travelmode=transit&departure_time=1760529600,,,,1
39.189712,9.161007,39.246967,9.132134,https://www.google.com/maps/dir/?api=1&origin=39.189712%2C9.161007&destination=39.246967%2C9.132134&travelmode=transit&departure_time=1760529600,,,,1
39.211281,9.123984,39.216223,9.150655,https://www.google.com/maps/dir/?api=1&origin=39.211281%2C9.123984&destination=39.216223%2C9.150655&travelmode=transit&departure_time=1760529600,,,,1
39.214582,9.157336,39.248937,9.106838,https://www.google.com/maps/dir/?api=1&origin=39.214582%2C9.157336&destination=39.248937%2C9.106838&travelmode=transit&departure_time=1760529600,,,,1
39.228684,9.111729,39.216223,9.150655,https://www.google.com/maps/dir/?api=1&origin=39.228684%2C9.111729&destination=39.216223%2C9.150655&travelmode=transit&departure_time=1760529600,,,,1
