id,lon,lat
1456243002,9.1016802,39.237814
1456243004,9.1017158,39.2378421
1456244974,9.1020358,39.2378366
1456244975,9.1024015,39.2378407
1456244976,9.1026066,39.2378396
1456253977,9.1013946,39.2432297
1456253983,9.1012819,39.2429938
1456253993,9.0983655,39.2378345
1456253996,9.1014469,39.2432345
1456255188,9.1014262,39.2427865
1456255193,9.1013099,39.2425559
1479192787,9.1458554,39.2433549
1479193174,9.1484946,39.2407439
1481581462,9.1413263,39.2393106
1482300049,9.1403269,39.2494443
1482323183,9.1026052,39.2246067
1482323186,9.1093941,39.2147604
1496417383,9.1094004,39.215523
1499300917,9.151051,39.2013408
1515277185,9.0732854,39.2020026
1515277189,9.0605545,39.193806
1515277195,9.0604235,39.1937767
1515277197,9.061493,39.1943253
1515277200,9.0601786,39.1935778
1515277215,9.0598538,39.1947926
1515283080,9.0336465,39.1680238
1517562330,9.0977168,39.2338802
1517586475,9.0970227,39.2429476
1517776305,9.085881,39.218769
1517776309,9.0885952,39.2169248
1517780057,9.0816521,39.2070819
1517780065,9.088808,39.211141
1517780327,9.0810597,39.2073975
1517799541,9.1074197,39.2149957
1517799547,9.1076207,39.2154467
1517799563,9.1070577,39.2157783
1517799595,9.1075296,39.2148829
1517799598,9.1068407,39.2149422
1517799601,9.1070465,39.2154275
1517799603,9.107265,39.2151601
1517799605,9.1073554,39.2150562
1517799609,9.1069661,39.2148331
1517799702,9.1068346,39.2156578
1517799705,9.1072219,39.2152185
1517799709,9.1084582,39.215237
1517799755,9.1074847,39.2155286
1517799773,9.1069202,39.2158576
1517799797,9.1071325,39.2153298
1517799799,9.1080086,39.2151671
1517799802,9.107312,39.2151119
1517799817,9.1071607,39.2152765
1517799819,9.1073435,39.2155994
1517799835,9.1069275,39.2155517
1517799846,9.1072054,39.2156837
1517799865,9.1067451,39.2157557
1517854296,9.1065939,39.2157045
1517854310,9.1057397,39.2161088
1517854342,9.1080557,39.2151959
1517854366,9.1083473,39.2151253
1517894275,9.0998396,39.2181614
1517894282,9.0995223,39.2181601
1517894306,9.1018482,39.2171785
1517894327,9.1011808,39.2176862
1517894329,9.1001691,39.2198125
1517894353,9.099959,39.2197526
1517894389,9.1020226,39.2172679
1517949796,9.0931346,39.2313334
1518523572,9.1095479,39.2154412
1518523579,9.1099104,39.214656
1518593530,9.1032413,39.2147598
1518593565,9.1029197,39.2147214
1518593571,9.1032704,39.2144653
1518657285,9.0977463,39.2278093
1518676078,9.1001768,39.2249624
1518676083,9.0995722,39.225495
1518676086,9.1002789,39.2259127
1518680306,9.0987097,39.2236063
1518680309,9.0988224,39.2229295
1518697186,9.0901347,39.2315994
1518697192,9.0902485,39.2315089
1518697195,9.091097,39.2308344
1518697200,9.0903597,39.2314205
1518697206,9.091469,39.2305387
1518697208,9.0898792,39.2318025
1518697215,9.0913499,39.2306334
1518697219,9.0900075,39.2317004
1518697258,9.0906125,39.2312195
1518697274,9.0904868,39.2313195
1518697278,9.0915908,39.2304419
1518697306,9.0918343,39.2302483
1518697324,9.0909752,39.2309312
1518697328,9.090741,39.2311174
1518697330,9.0924988,39.2305927
1518697331,9.0912215,39.2307355
1518697332,9.0904391,39.2322237
1518697355,9.0908587,39.2310238
1518697362,9.0917117,39.2303455
1519301956,9.0930889,39.228865
1519301963,9.0929878,39.228986
1519301967,9.0929289,39.22914
1519301975,9.0928658,39.2293083
1519301981,9.0928482,39.2294508
1519301983,9.093959,39.2294972
1519301987,9.0938548,39.2296215
1519301988,9.0937283,39.2297203
1519301990,9.0935802,39.2298361
1519301998,9.0973398,39.2429707
1520083014,9.1385116,39.2046084
1520083019,9.1381588,39.2047919
1520083055,9.1360927,39.2048869
1520083057,9.1366221,39.2048858
1520083104,9.1381694,39.2051522
1520083127,9.1287937,39.2055894
1520083172,9.1253779,39.206623
1520083186,9.1254501,39.2066892
1520083234,9.1237055,39.2078286
1520083241,9.1228725,39.2082972
1520083245,9.1226898,39.2084049
1520083281,9.1208968,39.2097175
1520083284,9.1207933,39.2097765
1520083287,9.1204056,39.2098552
1520083290,9.1206451,39.209861
1520083298,9.1204845,39.2099525
1520083313,9.1212173,39.2103328
1520083321,9.1210998,39.210371
1520083329,9.1209435,39.2104205
1520083331,9.1207708,39.2104784
1520083338,9.1157608,39.2106129
1520083393,9.1157496,39.2111147
1520083430,9.1159929,39.2112993
1520083433,9.118588,39.2113412
1520083575,9.1166307,39.2118677
1520083759,9.1144487,39.2124877
1520083803,9.1107922,39.2145444
1520328135,9.1193766,39.2135387
1520328153,9.1121711,39.2140597
1520328220,9.1080626,39.216474
1520328236,9.1126395,39.2166119
1520328241,9.1219469,39.2189225
1520339535,9.115988,39.2117265
1521099741,9.1346781,39.2318232
1521099798,9.1352198,39.2321698
1521099817,9.1334994,39.2327095
1523287580,9.1451052,39.1966763
1523287605,9.1434502,39.1989692
1523287607,9.1434812,39.1992321
1524427431,9.1150697,39.2244409
1524444298,9.1023847,39.2501682
1524480782,9.0859965,39.2485801
1524484561,9.0939236,39.2513283
1524484564,9.0961106,39.2515809
1528047727,9.1085148,39.2386904
1528047745,9.1063408,39.2381104
1528050865,9.1099062,39.2350225
1528066181,9.1122907,39.2341617
1528069359,9.1114661,39.2333918
1528069361,9.1135806,39.2322093
1528074188,9.1175972,39.2273847
1528074190,9.1171233,39.2269377
1528079561,9.1193562,39.2286702
1528079563,9.1199217,39.2283498
1539616231,9.1156315,39.2163633
1539616251,9.1156626,39.2165878
1539616293,9.1159739,39.2168755
1539616295,9.1159248,39.2168899
1539616341,9.1133198,39.2174382
1539616443,9.1147229,39.2185716
1539616446,9.1146023,39.2185795
1540472093,9.1019923,39.2145985
1554372181,9.1354923,39.2036988
1554372237,9.1359191,39.2038349
1554372580,9.1351789,39.2044151
1554372740,9.1357255,39.204696
1554372803,9.1357318,39.2048881
1554372915,9.1454318,39.2059736
1554373693,9.1444496,39.2080561
1554374375,9.0831107,39.2178781
1554374396,9.0817166,39.2188979
1554374555,9.078755,39.220645
1554374565,9.0747609,39.2210555
1554374588,9.0764707,39.2224176
1554374594,9.0783126,39.2239003
1554374604,9.0747515,39.2246055
1554374606,9.0748471,39.2244347
1554374615,9.075402,39.2246033
1554374623,9.0752836,39.224808
1554374631,9.0750301,39.2248628
1554374648,9.0706212,39.2241514
1557304443,9.0968886,39.2255041
1557304446,9.0954671,39.2277179
1557304461,9.096021,39.2272134
1557304481,9.0981083,39.2281279
1557304498,9.0979563,39.2279796
1557304503,9.0982969,39.2280684
1557304519,9.0961165,39.2271375
1557304523,9.1009683,39.2260061
1557304532,9.100566,39.2260517
1557304556,9.0975041,39.2279642
1557304570,9.098019,39.2280938
1557304575,9.0983303,39.2279772
1557304597,9.0980818,39.2278484
1571727219,9.1005014,39.2260806
1571727232,9.0981843,39.2282423
1571727234,9.0977691,39.237489
1573786275,9.0923958,39.2306719
1573786276,9.092267,39.230771
1573786277,9.0921383,39.2308709
1573786278,9.0920283,39.23096
1573786279,9.0919017,39.2310626
1573786280,9.0917844,39.2311576
1573786281,9.0916661,39.2312526
1573786282,9.0915371,39.2313559
1573786283,9.0914204,39.2314494
1573786284,9.0913039,39.2315427
1573786285,9.09117,39.23165
1573786286,9.0910489,39.231747
1573786287,9.0909268,39.2318447
1573786288,9.0908051,39.2319401
1573786289,9.0906868,39.2320318
1573786290,9.0905692,39.2321229
1576994345,9.1000702,39.2270777
1577002087,9.0881176,39.2458631
1577002117,9.0910325,39.2434783
1577002120,9.0901522,39.2458836
1577002125,9.0901994,39.2430878
1577002128,9.0892623,39.2464155
1577002131,9.0888208,39.2449201
1577003433,9.0879227,39.2461223
1577003436,9.0895291,39.2496405
1577006126,9.0868081,39.2576714
1577006131,9.0904431,39.2582197
1577007778,9.1004077,39.2586609
1577010594,9.0978381,39.2388484
1577013713,9.0989376,39.2382583
1577792794,9.1101457,39.2172149
1577794284,9.1082886,39.2173379
1577795061,9.1106379,39.2163174
1577796448,9.1121282,39.2160832
1577804308,9.1124251,39.2197398
1577804315,9.1147282,39.22223
1577804316,9.1147392,39.2222326
1579385320,9.0939069,39.2322292
1580688869,9.0936944,39.2321622
1580691283,9.0950549,39.2329613
1582397330,9.0995966,39.2335783
1582403418,9.1026035,39.2342339
1582408931,9.100216,39.2364401
1582408932,9.0999593,39.2367414
1582408935,9.0997573,39.2360738
1582408975,9.100421,39.2361995
1582411336,9.1003579,39.2379272
1582411342,9.101603,39.2381077
1582411346,9.1010407,39.2384352
1582411347,9.1011981,39.238598
1582411348,9.101547,39.2380148
1582411349,9.1001797,39.2377439
1582412231,9.0989255,39.241093
1582412232,9.0989227,39.2416768
1582420930,9.1041874,39.2254618
1582427138,9.1065618,39.2191021
1582427139,9.1061122,39.2186731
1582427140,9.1070816,39.219548
1582427370,9.1055604,39.2196945
1582427371,9.1051365,39.2192356
1583782879,9.1517466,39.2007355
1583782881,9.1523515,39.2001587
1583782882,9.1500826,39.2017006
1583785569,9.1494705,39.2009596
1583881155,9.1504579,39.2007621
1583884537,9.1501787,39.200907
1583902094,9.1450242,39.2021523
1600248995,9.120618,39.231902
1600802587,9.1348662,39.2063752
1600807910,9.134168,39.2042212
1600807916,9.1354487,39.206324
1600807919,9.1351968,39.2063905
1600807928,9.133828,39.2044015
1600807932,9.1340788,39.2043725
1600807938,9.1340331,39.2050358
1600807939,9.1338421,39.2044904
1600807941,9.1339305,39.2050477
1600807944,9.1340419,39.2044696
1600835496,9.107018,39.2418034
1600835498,9.1076489,39.2410046
1600839742,9.1302087,39.2124465
1601530424,9.1147529,39.212268
1601555830,9.1444506,39.2026148
1601555846,9.1366734,39.2042244
1601555873,9.1372619,39.2041931
1601555875,9.1435325,39.202591
1601555876,9.1363331,39.2031643
1601555877,9.1366302,39.2046819
1601555881,9.1379759,39.2041815
1602371202,9.1306012,39.2054904
1602581836,9.102999,39.2161093
1602581841,9.1040303,39.2148349
1602581921,9.1080788,39.2185095
1607732821,9.0815697,39.2675805
1607732827,9.0813565,39.2677573
1607732966,9.0830965,39.2702381
1607864912,9.0971957,39.2416513
1607864921,9.0967347,39.2420348
1607864926,9.0967199,39.2425009
1607864927,9.0967213,39.242607
1607865016,9.0965416,39.2430352
1607865061,9.101711,39.2430819
1607865120,9.0966934,39.2436241
1607870512,9.0812999,39.2070645
1607875750,9.1031784,39.2145354
