id,lon,lat
d944,9.1160892,39.2147682
d945,9.1084065,39.214797
d946,9.113825,39.2148143
d947,9.0971119,39.2148302
d948,9.1122924,39.214832
d949,9.1129609,39.2148621
d950,9.1321658,39.214901
d951,9.1201975,39.2149112
d952,9.1095588,39.2149169
d953,9.1231566,39.214926
d954,9.1708121,39.2149534
d955,9.113529,39.2149535
d956,9.116128,39.2149556
d957,9.1104713,39.2149623
d958,9.1199787,39.2149727
d959,9.132529,39.2149817
d960,9.1369219,39.2150008
d961,9.1167377,39.215027
d962,9.1168419,39.2150325
d963,9.1161974,39.2150588
d964,9.1371647,39.2150681
d965,9.1125663,39.2150973
d966,9.1042524,39.2151053
d967,9.1202164,39.2151111
d968,9.1323893,39.2151169
d969,9.1008582,39.2151268
d970,9.096952,39.2151339
d971,9.1169228,39.2151372
d972,9.122455,39.2151491
d973,9.0906033,39.21515
d974,9.1132122,39.2151573
d975,9.1114039,39.2151739
d976,9.1044053,39.2151766
d977,9.1705792,39.2152131
d978,9.1153675,39.2152256
d979,9.1084582,39.215237
d980,9.1378144,39.2152393
d981,9.1599213,39.2152539
d982,9.1138352,39.2152623
d983,9.1334495,39.2152749
d984,9.1273249,39.2152855
d985,9.1110083,39.2152924
d986,9.1079711,39.2153051
d987,9.1174533,39.2153186
d988,9.1311541,39.2153222
d989,9.10046,39.2153315
d990,9.1040679,39.2153396
d991,9.131556,39.21534
d992,9.1143018,39.2153421
d993,9.1711811,39.2153738
d994,9.1128347,39.2153943
d995,9.1095933,39.215416
d996,9.1266281,39.2154347
d997,9.1703205,39.2154775
d998,9.1142302,39.215484
d999,9.1269624,39.2154896
d1000,9.1268295,39.2155079
d1001,9.0903175,39.2155203
d1002,9.1129329,39.2155206
d1003,9.1230456,39.2155229
d1004,9.1162756,39.215532
d1005,9.1749879,39.2155422
d1006,9.1136019,39.2155523
d1007,9.1307504,39.2155729
d1008,9.1118435,39.2155749
d1009,9.1319036,39.2155769
d1010,9.130415,39.2155872
d1011,9.1273392,39.2155985
d1012,9.1166522,39.21562
d1013,9.1146345,39.2156302
d1014,9.1170974,39.2156443
d1015,9.1266852,39.2156753
d1016,9.1116883,39.2156775
d1017,9.1307812,39.2156926
d1018,9.1711803,39.2156971
d1019,9.1103787,39.2157189
d1020,9.1787402,39.2157447
d1021,9.1272415,39.2157523
d1022,9.1269183,39.2157615
d1023,9.1206309,39.2157698
d1024,9.1203436,39.2157935
d1025,9.116368,39.2158308
d1026,9.1166482,39.2158411
d1027,9.1139037,39.2158634
d1028,9.1168178,39.2158636
d1029,9.1155912,39.2158658
d1030,9.1188836,39.2158787
d1031,9.1167686,39.2158811
d1032,9.1165859,39.2158907
d1033,9.1138694,39.2158982
d1034,9.116517,39.2159127
d1035,9.1342137,39.2159236
d1036,9.08985,39.2159388
d1037,9.1216045,39.2159492
d1038,9.1134577,39.2159728
d1039,9.1164491,39.2159731
d1040,9.1166171,39.2160084
d1041,9.1792237,39.2160103
d1042,9.1322158,39.2160345
d1043,9.1151033,39.216076
d1044,9.1135765,39.2160797
d1045,9.1160178,39.216094
d1046,9.1312745,39.2161042
d1047,9.102999,39.2161093
d1048,9.1163378,39.2161142
d1049,9.1097041,39.2161269
d1050,9.1262675,39.2161441
d1051,9.1003807,39.2161555
d1052,9.1141518,39.216168
d1053,9.0899452,39.2161772
d1054,9.1147109,39.2161993
d1055,9.1506555,39.2162226
d1056,9.1158231,39.2162403
d1057,9.130663,39.2162573
d1058,9.1257822,39.216262
d1059,9.1195743,39.2162759
d1060,9.1160371,39.2163003
d1061,9.1254978,39.2163421
d1062,9.1422974,39.2163578
d1063,9.1156315,39.2163633
d1064,9.0991696,39.2163877
d1065,9.125641,39.2163927
d1066,9.1167477,39.2163942
d1067,9.1115015,39.2163993
d1068,9.1127907,39.2164
d1069,9.1144133,39.2164198
d1070,9.1115267,39.2164366
d1071,9.1308132,39.2164458
d1072,9.1305284,39.2164523
d1073,9.1080626,39.216474
d1074,9.1262827,39.2165098
d1075,9.1162848,39.2165173
d1076,9.1365245,39.2165275
d1077,9.116217,39.2165353
d1078,9.1249803,39.2165561
d1079,9.1160576,39.2165801
d1080,9.1156626,39.2165878
d1081,9.1101726,39.2165916
d1082,9.1194408,39.216611
d1083,9.1262873,39.2166122
d1084,9.1162303,39.2166204
d1085,9.1175482,39.2166246
d1086,9.1092561,39.2166572
d1087,9.1135004,39.2166629
d1088,9.1094314,39.2166721
d1089,9.1314666,39.2166876
d1090,9.1249906,39.2166956
d1091,9.1171497,39.2166961
d1092,9.1253474,39.2166976
d1093,9.1154715,39.2167085
d1094,9.1168544,39.2167096
d1095,9.1167971,39.2167549
d1096,9.116788,39.2167567
d1097,9.1139351,39.2167568
d1098,9.1248451,39.2167757
d1099,9.1163136,39.2167888
d1100,9.1092333,39.2167906
d1101,9.1166286,39.2167932
d1102,9.1256537,39.216797
d1103,9.1094064,39.2168108
d1104,9.120952,39.2168166
d1105,9.1132927,39.2168249
d1106,9.1790587,39.2168268
d1107,9.1159739,39.2168755
d1108,9.108506,39.2168847
d1109,9.1258005,39.2168891
d1110,9.1159248,39.2168899
d1111,9.1354467,39.2169033
d1112,9.1137525,39.2169082
d1113,9.113164,39.2169138
d1114,9.0885952,39.2169248
d1115,9.1809067,39.2169393
d1116,9.1192957,39.2169394
d1117,9.1166396,39.2169413
d1118,9.1164779,39.2169431
d1119,9.1164824,39.2169592
d1120,9.1105553,39.2169637
d1121,9.09532,39.216973
d1122,9.1163397,39.2169733
d1123,9.1276495,39.2169755
d1124,9.1262986,39.2169777
d1125,9.1808688,39.2169799
d1126,9.1121216,39.2169879
d1127,9.1169219,39.2170037
d1128,9.1220054,39.2170207
d1129,9.118216,39.2170277
d1130,9.1121525,39.2170299
d1131,9.1135767,39.2170366
d1132,9.1303384,39.2170665
d1133,9.1143642,39.2170785
d1134,9.0962413,39.2171089
d1135,9.1285782,39.2171539
d1136,9.1146834,39.2171575
d1137,9.1134953,39.2172119
d1138,9.1799597,39.2172302
d1139,9.1174254,39.2172315
d1140,9.1347715,39.2172334
d1141,9.1133746,39.2172572
d1142,9.1187314,39.2173178
d1143,9.1089461,39.2173184
d1144,9.1183823,39.2173358
d1145,9.1082886,39.2173379
d1146,9.1156116,39.2173457
d1147,9.124919,39.2173467
d1148,9.1307968,39.2173483
d1149,9.1306269,39.2173505
d1150,9.1131824,39.2173832
d1151,9.1266052,39.2174001
d1152,9.1309253,39.2174159
d1153,9.180384,39.2174204
d1154,9.1195211,39.2174302
d1155,9.1110898,39.2174836
d1156,9.161571,39.2174965
d1157,9.1082103,39.2175065
d1158,9.1304797,39.2175182
d1159,9.1132485,39.2175239
d1160,9.1191537,39.2175421
d1161,9.1374443,39.2175678
d1162,9.1134056,39.2175862
d1163,9.1125716,39.2176005
d1164,9.1126238,39.2176772
d1165,9.1093482,39.2177033
d1166,9.13607,39.2177753
d1167,9.112321,39.2177827
d1168,9.0872021,39.2178182
d1169,9.1182485,39.2178246
d1170,9.1148903,39.2178251
d1171,9.1167446,39.2178705
d1172,9.1074137,39.2178829
d1173,9.1163117,39.2178906
d1174,9.1165383,39.2178953
d1175,9.1351731,39.2179068
d1176,9.132842,39.2179202
d1177,9.1139505,39.2179321
d1178,9.1332327,39.2179469
d1179,9.1190956,39.2179597
d1180,9.1115242,39.2179631
d1181,9.107503,39.217967
d1182,9.1337866,39.2179682
d1183,9.1159556,39.2179931
d1184,9.1150498,39.2179935
d1185,9.1151191,39.2179976
d1186,9.1152601,39.2180255
d1187,9.1194654,39.2180256
d1188,9.1158598,39.2180298
d1189,9.1248849,39.2180432
d1190,9.1115838,39.2180448
d1191,9.1156084,39.2180466
d1192,9.1350188,39.218081
d1193,9.1114574,39.218087
d1194,9.1325676,39.2180973
d1195,9.1414314,39.2181023
d1196,9.1156214,39.2181045
d1197,9.1167802,39.2181071
d1198,9.1318396,39.2181128
d1199,9.1136398,39.2181306
d1200,9.1135725,39.2181411
d1201,9.1209589,39.2181738
d1202,9.1130029,39.2182437
d1203,9.1175104,39.2182746
d1204,9.1195151,39.2182838
d1205,9.1142991,39.2183078
d1206,9.1127006,39.2183418
d1207,9.128105,39.2183617
d1208,9.1368866,39.2183797
d1209,9.1184304,39.218423
d1210,9.1124138,39.2184245
d1211,9.1114932,39.2184257
d1212,9.1330183,39.2184422
d1213,9.1090823,39.2184651
d1214,9.1330737,39.2184681
d1215,9.1114039,39.2184744
d1216,9.1335927,39.2184747
d1217,9.1305168,39.2185052
d1218,9.1080788,39.2185095
d1219,9.1146587,39.2185147
d1220,9.1363743,39.2185212
d1221,9.1208386,39.2185299
d1222,9.1120555,39.21854
d1223,9.1109469,39.2185511
d1224,9.1102752,39.2185539
d1225,9.1198368,39.2185549
d1226,9.1336571,39.2185566
d1227,9.1160848,39.2185714
d1228,9.1249231,39.2185726
d1229,9.1305196,39.2185789
d1230,9.1146023,39.2185795
d1231,9.1312588,39.2185797
d1232,9.1102512,39.2185799
d1233,9.133092,39.2185978
d1234,9.1166727,39.2186087
d1235,9.1117919,39.2186292
d1236,9.1157269,39.2186322
d1237,9.1161001,39.2186349
d1238,9.1153481,39.2186354
d1239,9.1195722,39.218639
d1240,9.1163584,39.2186592
d1241,9.1229015,39.2186619
d1242,9.1061122,39.2186731
d1243,9.1153654,39.218681
d1244,9.1199368,39.2186984
d1245,9.1286241,39.218707
d1246,9.1128115,39.2187135
d1247,9.1157506,39.2187227
d1248,9.1195865,39.2187258
d1249,9.1164598,39.2187326
d1250,9.1164619,39.2187512
d1251,9.1270021,39.2187574
d1252,9.1124943,39.2187655
d1253,9.085881,39.218769
d1254,9.1288561,39.2187792
d1255,9.1185188,39.2188038
d1256,9.1149708,39.2188082
d1257,9.1287972,39.2188238
d1258,9.1084143,39.2188281
d1259,9.1151049,39.2188348
d1260,9.1328084,39.2188395
d1261,9.1164678,39.2188425
d1262,9.1138039,39.2188482
d1263,9.121258,39.2188626
d1264,9.1169726,39.2188821
d1265,9.1144559,39.2188846
d1266,9.0848869,39.2188872
d1267,9.1167034,39.2188955
d1268,9.121732,39.2189588
d1269,9.1179992,39.219001
d1270,9.156229,39.2190023
d1271,9.1290661,39.2190067
d1272,9.1196705,39.21903
d1273,9.1198817,39.2190335
d1274,9.1399602,39.2190785
d1275,9.1065618,39.2191021
d1276,9.1206861,39.2191199
d1277,9.1178667,39.2191393
d1278,9.1644493,39.2191843
d1279,9.1198347,39.2192001
d1280,9.164553,39.2192013
d1281,9.1180393,39.2192212
d1282,9.1051365,39.2192356
d1283,9.1600815,39.2192638
d1284,9.1648928,39.2192846
d1285,9.1132575,39.2192856
d1286,9.1305514,39.219306
d1287,9.1129509,39.2193177
d1288,9.1199897,39.2193207
d1289,9.1167435,39.2193465
d1290,9.1164389,39.2193579
d1291,9.1197137,39.2193678
d1292,9.1306418,39.2193685
d1293,9.116436,39.2193842
d1294,9.1222171,39.2194293
d1295,9.1090693,39.2194361
d1296,9.1167645,39.2194464
d1297,9.1314069,39.2194657
d1298,9.1109165,39.2194718
d1299,9.1160708,39.2194739
d1300,9.1196085,39.2194832
d1301,9.1257982,39.2194941
d1302,9.0972716,39.2194992
d1303,9.1148058,39.2195065
d1304,9.1150562,39.2195139
d1305,9.1261775,39.219524
d1306,9.1070816,39.219548
d1307,9.1219286,39.2195613
d1308,9.1194343,39.2195637
d1309,9.1110533,39.2195734
d1310,9.1207641,39.2195742
d1311,9.1072388,39.2195814
d1312,9.107322,39.2195834
d1313,9.1217868,39.2195852
d1314,9.1086683,39.2195916
d1315,9.1157568,39.2196087
d1316,9.1071611,39.219634
d1317,9.1153954,39.2196363
d1318,9.1130112,39.2196437
d1319,9.121288,39.2196485
d1320,9.115753,39.2196535
d1321,9.1150465,39.2196575
d1322,9.1168137,39.2196674
d1323,9.1142392,39.2196689
d1324,9.1127251,39.2196807
d1325,9.1165156,39.2196811
d1326,9.1213136,39.2196824
d1327,9.1108382,39.219689
d1328,9.1055604,39.2196945
d1329,9.0989273,39.219733
d1330,9.1553428,39.2197393
d1331,9.1124251,39.2197398
d1332,9.1306466,39.2197476
d1333,9.1208418,39.2197501
d1334,9.1209159,39.2197577
d1335,9.1208489,39.2197662
d1336,9.116826,39.2197717
d1337,9.1042407,39.2197751
d1338,9.1227758,39.2197858
d1339,9.1166176,39.2197956
d1340,9.1178575,39.2198323
d1341,9.1093669,39.2198387
d1342,9.0994144,39.2198789
d1343,9.1124325,39.2199208
d1344,9.113376,39.219922
d1345,9.1315112,39.219924
d1346,9.1057913,39.219928
d1347,9.1136632,39.2199367
d1348,9.1112049,39.2199373
d1349,9.1137514,39.2199412
d1350,9.113075,39.2199465
d1351,9.1199064,39.2199481
d1352,9.1311499,39.2199737
d1353,9.1044529,39.219994
d1354,9.0987876,39.2199949
d1355,9.1200121,39.2200015
d1356,9.1153726,39.2200107
d1357,9.1307531,39.2200122
d1358,9.1094989,39.2200173
d1359,9.1188178,39.2200787
d1360,9.1164475,39.2200834
d1361,9.1181407,39.2200969
d1362,9.1313015,39.2200998
d1363,9.1310988,39.2201043
d1364,9.1141305,39.2201085
d1365,9.10366,39.2201679
d1366,9.1188457,39.2201757
d1367,9.1102232,39.2201765
d1368,9.0993951,39.2201864
d1369,9.1161033,39.2201903
d1370,9.1224606,39.2201964
d1371,9.108603,39.2202872
d1372,9.1608809,39.2202963
d1373,9.1122674,39.2202965
d1374,9.1157312,39.2203032
d1375,9.1151991,39.220313
d1376,9.1074256,39.2203431
d1377,9.1060839,39.220355
d1378,9.1122584,39.2203593
d1379,9.1157408,39.2203612
d1380,9.110592,39.2203716
d1381,9.1191235,39.2204435
d1382,9.1395595,39.220466
d1383,9.1189974,39.2204701
d1384,9.1080649,39.2205169
d1385,9.1105571,39.2205274
d1386,9.1100937,39.2205487
d1387,9.1129537,39.220563
d1388,9.1067133,39.2205785
d1389,9.1157293,39.220583
d1390,9.1101605,39.2205841
d1391,9.1190746,39.2206294
d1392,9.1184274,39.2206406
d1393,9.1207239,39.2206598
d1394,9.1168202,39.2206637
d1395,9.1056834,39.2206662
d1396,9.1124949,39.2207577
d1397,9.121638,39.2207577
d1398,9.0957713,39.220771
d1399,9.0967369,39.22082
d1400,9.1081855,39.2208269
d1401,9.083562,39.2208413
d1402,9.1125137,39.2208511
d1403,9.1126843,39.2208686
d1404,9.120551,39.2208994
d1405,9.1125209,39.2209357
d1406,9.1125668,39.2209726
d1407,9.1297442,39.2209966
d1408,9.0842794,39.2209994
d1409,9.1090413,39.2210057
d1410,9.1091137,39.2210208
d1411,9.1052487,39.2210314
d1412,9.1204455,39.2210457
d1413,9.1393539,39.221108
d1414,9.1181063,39.221117
d1415,9.1150381,39.2211206
d1416,9.1167374,39.2211365
d1417,9.1252687,39.2211508
d1418,9.1098727,39.2211676
d1419,9.1113323,39.2211799
d1420,9.1376843,39.221286
d1421,9.1051955,39.2213152
d1422,9.1202339,39.221339
d1423,9.1621799,39.221363
d1424,9.1104461,39.2213675
d1425,9.1213491,39.221439
d1426,9.1163829,39.2214489
d1427,9.1356727,39.2215011
d1428,9.1214581,39.2215729
d1429,9.1176122,39.2216131
d1430,9.1196063,39.2216228
d1431,9.112817,39.2216322
d1432,9.1628262,39.2216527
d1433,9.1196145,39.2216546
d1434,9.1125828,39.2216957
d1435,9.1166282,39.2216966
d1436,9.1164938,39.2217061
d1437,9.1102952,39.2217163
d1438,9.1191866,39.2217271
d1439,9.1394117,39.2217532
d1440,9.1258908,39.2217558
d1441,9.1187867,39.2217572
d1442,9.1173529,39.2217605
d1443,9.1098413,39.2217615
d1444,9.1173593,39.2217684
d1445,9.1173151,39.2217894
d1446,9.1062944,39.2217968
d1447,9.1130053,39.221814
d1448,9.1110333,39.2218658
d1449,9.1196768,39.2218681
d1450,9.1114588,39.2219118
d1451,9.1135887,39.2219151
d1452,9.1133915,39.2219174
d1453,9.1168553,39.221932
d1454,9.1110254,39.2219477
d1455,9.0994837,39.2219509
d1456,9.1111461,39.2219613
d1457,9.1136805,39.2219883
d1458,9.1169265,39.2219966
d1459,9.1186996,39.2220353
d1460,9.0395977,39.2220434
d1461,9.1040203,39.2220566
d1462,9.123575,39.2220597
d1463,9.1096082,39.2220729
d1464,9.1332584,39.2221014
d1465,9.1169207,39.2221217
d1466,9.1119345,39.2221528
d1467,9.1303404,39.2221726
d1468,9.115828,39.2221847
d1469,9.111981,39.2221917
d1470,9.1390196,39.2221957
d1471,9.1147392,39.2222326
d1472,9.1198262,39.2222477
d1473,9.1032795,39.2222509
d1474,9.1155713,39.222264
d1475,9.1170459,39.2222712
d1476,9.1157591,39.2223061
d1477,9.1166582,39.2223137
d1478,9.113848,39.2223308
d1479,9.1085935,39.2223693
d1480,9.1103954,39.2223861
d1481,9.1130357,39.2223921
d1482,9.0970223,39.2223929
d1483,9.1621411,39.2224174
d1484,9.1035979,39.2224211
d1485,9.1252091,39.2224603
d1486,9.1249877,39.222464
d1487,9.1184526,39.2224788
d1488,9.1112155,39.2224825
d1489,9.1212644,39.2224853
d1490,9.1287034,39.2225059
d1491,9.1235762,39.2225114
d1492,9.1195222,39.2225209
d1493,9.1213062,39.2225277
d1494,9.1208719,39.222578
d1495,9.1168303,39.2225918
d1496,9.1186282,39.2226129
d1497,9.122533,39.2226241
d1498,9.1370169,39.2226455
d1499,9.1192753,39.2227029
d1500,9.0991083,39.222708
d1501,9.1171324,39.2227257
d1502,9.1179512,39.2227505
d1503,9.1176094,39.2227557
d1504,9.1217382,39.2227892
d1505,9.1136658,39.2228036
d1506,9.1130679,39.2228056
d1507,9.1052871,39.2228153
d1508,9.127364,39.2228176
d1509,9.1065034,39.2228358
d1510,9.1214661,39.2228452
d1511,9.083869,39.2228695
d1512,9.1074543,39.2228759
d1513,9.1185699,39.2229241
d1514,9.137555,39.2229295
d1515,9.1369247,39.2229365
d1516,9.1156175,39.2229449
d1517,9.1369985,39.2229601
d1518,9.1122548,39.2229824
d1519,9.1177392,39.2229892
d1520,9.1199115,39.2229905
d1521,9.0985496,39.2229924
d1522,9.1196383,39.2230102
d1523,9.1179667,39.2230333
d1524,9.1112533,39.2230347
d1525,9.09782,39.2230608
d1526,9.1135383,39.2230985
d1527,9.1173647,39.2230992
d1528,9.1124027,39.2231071
d1529,9.0987563,39.2231097
d1530,9.1048597,39.2231178
d1531,9.1232316,39.223123
d1532,9.0391069,39.2231273
d1533,9.1177451,39.2231311
d1534,9.1182919,39.2231457
d1535,9.1181728,39.223173
d1536,9.1143805,39.2231837
d1537,9.1196404,39.2231951
d1538,9.1115842,39.223202
d1539,9.1182507,39.2232038
d1540,9.1177039,39.2232122
d1541,9.1339584,39.2232307
d1542,9.1062932,39.2232669
d1543,9.1192376,39.2232681
d1544,9.1264046,39.2232828
d1545,9.1122653,39.2233171
d1546,9.136495,39.2233293
d1547,9.1176716,39.223331
d1548,9.1227747,39.2233342
d1549,9.1364517,39.2233607
d1550,9.0987952,39.223366
d1551,9.1088611,39.223389
d1552,9.1178448,39.2233999
d1553,9.1176318,39.2234425
d1554,9.1250152,39.2234504
d1555,9.1180126,39.2234665
d1556,9.1392489,39.223475
d1557,9.1362509,39.2235029
d1558,9.1362087,39.2235585
d1559,9.0987097,39.2236063
d1560,9.1149109,39.2236075
d1561,9.1609046,39.2236267
d1562,9.1117811,39.223637
d1563,9.1199352,39.2236753
d1564,9.1196732,39.2236774
d1565,9.0838525,39.2237249
d1566,9.1203438,39.22374
d1567,9.1204257,39.2237473
d1568,9.1175617,39.2237572
d1569,9.1201209,39.2237764
d1570,9.1391932,39.2237821
d1571,9.1203462,39.2237986
d1572,9.0989617,39.2237991
d1573,9.1362103,39.223813
d1574,9.0594046,39.2238757
d1575,9.0990946,39.2238834
d1576,9.1201564,39.2239088
d1577,9.1146736,39.2239243
d1578,9.1184369,39.2239803
d1579,9.1129917,39.2239998
d1580,9.1128702,39.2240291
d1581,9.1199276,39.2240307
d1582,9.1368634,39.2240319
d1583,9.1128897,39.2240361
d1584,9.1196922,39.2240362
d1585,9.0952751,39.2240382
d1586,9.103846,39.2240514
d1587,9.1193243,39.2240826
d1588,9.1196907,39.2240972
d1589,9.1153571,39.2241404
d1590,9.1155704,39.2241626
d1591,9.0353976,39.2241726
d1592,9.116692,39.2242126
d1593,9.118649,39.2242528
d1594,9.1188035,39.2242673
d1595,9.1187383,39.2243068
d1596,9.1188674,39.2243298
d1597,9.119085,39.2243361
d1598,9.0630472,39.2243397
d1599,9.1144407,39.2243415
d1600,9.1115853,39.2243739
d1601,9.1287497,39.2243753
d1602,9.1127744,39.2243773
d1603,9.1079944,39.2244101
d1604,9.1147639,39.2244258
d1605,9.1127513,39.224469
d1606,9.1214565,39.2244711
d1607,9.1151931,39.2244739
d1608,9.1188895,39.224488
d1609,9.1188442,39.2244967
d1610,9.1244122,39.2245254
d1611,9.1066807,39.2245298
d1612,9.1131294,39.224548
d1613,9.1250677,39.2245581
d1614,9.1147982,39.2245689
d1615,9.1189053,39.2245845
d1616,9.1269026,39.2246003
d1617,9.1266015,39.2246233
d1618,9.1148883,39.2246287
d1619,9.1078564,39.2246403
d1620,9.1304808,39.2246469
d1621,9.1130388,39.2246655
d1622,9.1126387,39.2246842
d1623,9.1226101,39.2247221
d1624,9.1112976,39.2247321
d1625,9.1194701,39.2247381
d1626,9.1270447,39.2247462
d1627,9.1136021,39.2247776
d1628,9.1051704,39.2248091
d1629,9.1136069,39.2248162
d1630,9.1169719,39.224817
d1631,9.1161535,39.2248264
d1632,9.1212458,39.2248363
d1633,9.1217936,39.2248411
d1634,9.1136952,39.2248538
d1635,9.1226841,39.2248598
d1636,9.1111228,39.2248711
d1637,9.1199336,39.2248733
d1638,9.1139669,39.2248746
d1639,9.0955452,39.2248772
d1640,9.1102356,39.2248852
d1641,9.1198806,39.2249239
d1642,9.138884,39.224931
d1643,9.1199107,39.2249375
d1644,9.1345399,39.2249436
d1645,9.1110431,39.2249614
d1646,9.121542,39.2249746
d1647,9.1210498,39.2249803
d1648,9.1170423,39.224991
d1649,9.1116516,39.2250269
d1650,9.125022,39.2250356
d1651,9.1219808,39.2250466
d1652,9.1244373,39.2250503
d1653,9.1137811,39.2250549
d1654,9.1227691,39.2250757
d1655,9.0811512,39.2251499
d1656,9.1125409,39.225186
d1657,9.1188213,39.225195
d1658,9.1139664,39.2252104
d1659,9.1190699,39.2252116
d1660,9.1343108,39.2252708
d1661,9.1179812,39.2252854
d1662,9.114884,39.2253069
d1663,9.0969394,39.2253108
d1664,9.1018223,39.2253796
d1665,9.1061348,39.2253828
d1666,9.0824045,39.2253837
d1667,9.1189576,39.2253846
d1668,9.1208054,39.2254001
d1669,9.123062,39.2254045
d1670,9.1160666,39.2254233
d1671,9.1270906,39.2254273
d1672,9.1187898,39.2254282
d1673,9.1208873,39.2254355
d1674,9.1266403,39.2254358
d1675,9.1356802,39.2254488
d1676,9.0808882,39.2254671
d1677,9.1388712,39.2254838
d1678,9.122009,39.2254981
d1679,9.1189832,39.2255064
d1680,9.1147629,39.2255195
d1681,9.118877,39.2255335
d1682,9.1278601,39.2255488
d1683,9.1164623,39.2255886
d1684,9.1159291,39.2255906
d1685,9.1234242,39.2256104
d1686,9.1197003,39.2256179
d1687,9.0812012,39.2256482
d1688,9.1220671,39.2256637
d1689,9.1209042,39.225681
d1690,9.1244474,39.2256914
d1691,9.1238065,39.2257005
d1692,9.130539,39.2257123
d1693,9.1230763,39.2257213
d1694,9.122716,39.2257658
d1695,9.121271,39.2257902
d1696,9.1333971,39.2258244
d1697,9.1150646,39.2258286
d1698,9.1228251,39.2258372
d1699,9.1160186,39.225854
d1700,9.1206523,39.2258677
d1701,9.1205075,39.2259115
d1702,9.1320332,39.2259306
d1703,9.1022176,39.2259364
d1704,9.0968977,39.2259441
d1705,9.1170999,39.2259529
d1706,9.1152634,39.2259542
d1707,9.1159194,39.2259556
d1708,9.1318422,39.2259605
d1709,9.121699,39.2259868
d1710,9.1333356,39.2260186
d1711,9.100896,39.2260237
d1712,9.1129019,39.2260314
d1713,9.1125321,39.2260538
d1714,9.0802816,39.2260689
d1715,9.121107,39.2260694
d1716,9.1032888,39.2260722
d1717,9.1221591,39.2260743
d1718,9.1161761,39.2260745
d1719,9.1039912,39.2260784
d1720,9.1338534,39.2261137
d1721,9.1170761,39.2261211
d1722,9.1251238,39.2261605
d1723,9.1024513,39.2261684
d1724,9.1128997,39.2261868
d1725,9.1240983,39.226188
d1726,9.1162592,39.2262003
d1727,9.105932,39.2262073
d1728,9.1354465,39.2262208
d1729,9.1223518,39.2262434
d1730,9.1190674,39.2263645
d1731,9.1342932,39.2263719
d1732,9.0635454,39.226378
d1733,9.1082652,39.2263853
d1734,9.1171123,39.2263933
d1735,9.1312369,39.2264242
d1736,9.1251333,39.2264421
d1737,9.13343,39.2264706
d1738,9.1186151,39.2264881
d1739,9.1197848,39.2265046
d1740,9.1198304,39.226505
d1741,9.100324,39.2265155
d1742,9.1077787,39.2265616
d1743,9.1118247,39.2265761
d1744,9.0617488,39.2266013
d1745,9.1331502,39.2266184
d1746,9.135306,39.2266205
d1747,9.1198449,39.2266472
d1748,9.1253228,39.2266841
d1749,9.0993424,39.2267061
d1750,9.1120213,39.2267103
d1751,9.124506,39.2267176
d1752,9.0960787,39.226718
d1753,9.1198162,39.2267403
d1754,9.1227658,39.2267428
d1755,9.1198644,39.2267446
d1756,9.1191377,39.2267545
d1757,9.0992197,39.2268122
d1758,9.123817,39.2268145
d1759,9.1259347,39.2268243
d1760,9.123105,39.2268635
d1761,9.1238744,39.2268678
d1762,9.1234744,39.2268825
d1763,9.1326327,39.2269023
d1764,9.1266736,39.2269228
d1765,9.1372935,39.2269557
d1766,9.1074415,39.2269745
d1767,9.1116753,39.2269771
d1768,9.1199316,39.226978
d1769,9.1377246,39.2269813
d1770,9.1114584,39.227015
d1771,9.1019213,39.2270201
d1772,9.1117726,39.2270479
d1773,9.1107327,39.2270715
d1774,9.111524,39.2270774
d1775,9.1000702,39.2270777
d1776,9.1183889,39.227082
d1777,9.1115507,39.2270891
d1778,9.1196669,39.227129
d1779,9.1339078,39.2271349
d1780,9.1183595,39.2271588
d1781,9.123117,39.2271899
d1782,9.1227781,39.227265
d1783,9.1189375,39.2272681
d1784,9.1234837,39.2272782
d1785,9.1330187,39.227292
d1786,9.1239251,39.2272937
d1787,9.1189266,39.2272961
d1788,9.1116103,39.2273061
d1789,9.093512,39.2273305
d1790,9.0971487,39.2273398
d1791,9.0956139,39.2273531
d1792,9.1078642,39.2274113
d1793,9.0784884,39.2274303
d1794,9.1002977,39.2275585
d1795,9.1189829,39.2275616
d1796,9.1227946,39.2275867
d1797,9.1339785,39.2275928
d1798,9.1263268,39.2276133
d1799,9.1018013,39.227634
d1800,9.1235061,39.227706
d1801,9.1198786,39.2277169
d1802,9.123482,39.2277471
d1803,9.1200567,39.2277997
d1804,9.1238913,39.2278143
d1805,9.1263301,39.2278288
d1806,9.1368737,39.2278384
d1807,9.0997078,39.2278439
d1808,9.102799,39.2278655
d1809,9.1113855,39.2278964
d1810,9.1345912,39.2278998
d1811,9.0682074,39.2279019
d1812,9.1231629,39.227913
d1813,9.1193481,39.2279289
d1814,9.1185673,39.2279306
d1815,9.1332545,39.2279344
d1816,9.1195893,39.2279563
d1817,9.0674631,39.2279987
d1818,9.1364321,39.2280018
d1819,9.12423,39.2280064
d1820,9.1014236,39.2280332
d1821,9.1200885,39.2280827
d1822,9.1189873,39.228124
d1823,9.119008,39.2281348
d1824,9.1366917,39.2281439
d1825,9.1178632,39.2281527
d1826,9.1029523,39.2281577
d1827,9.109894,39.2281794
d1828,9.0926206,39.2281878
d1829,9.1342705,39.2282322
d1830,9.1191371,39.2282746
d1831,9.1012522,39.2282836
d1832,9.1124403,39.2282863
