node_id,lat,lon,capability_nutrition,service_eating_out,service_fresh_food_access,service_ready_food_access
265659831,39.2152131,9.1705792,0.9284317875159913,0.9704126764407948,0.8654604541287862,0.3934590616040762
265659839,39.2153738,9.1711811,0.9281597304938655,0.9706906554135079,0.864363343114402,0.39578713851817976
265659926,39.1947553,9.1571858,0.9930101021611227,0.9975651696162561,0.9861775009784226,0.5994633939550351
265659937,39.1958712,9.1523306,0.990471132607092,0.9912783832508314,0.9892602566414829,0.6415189137183973
265659939,39.198839,9.1469441,0.9916262501431218,0.9898558806102056,0.9916262501431218,0.6883687960368045
265659941,39.2016068,9.141998,0.9977298308464129,0.9948882759295431,0.9977298308464129,0.7309475167619573
265659944,39.2036548,9.1400932,0.9965655195719988,0.9952539819471186,0.9965655195719988,0.7476700289947416
265659946,39.2046783,9.1385891,0.9984187043870575,0.9969676214412582,0.9984187043870575,0.7592614011224748
265659953,39.2052586,9.1328651,0.9977919985520188,0.9984344571468245,0.9968283106598104,0.7617850664841769
265659960,39.2054519,9.1309992,0.9977667855354322,0.9990403298029592,0.9958564691341416,0.7677322027665873
265664433,39.2096379,9.1230532,0.9990826946652461,0.9995560065602965,0.9983727268226706,0.7886037817184017
265669519,39.2156489,9.1091734,0.9996894906917391,0.999982580543813,0.9992498559136284,0.7996913202426977
265669552,39.2201679,9.10366,0.9997591636845433,0.9999752419762746,0.9994350462469463,0.7962914779663329
302742228,39.2285154,9.1263456,0.9998089661606141,0.9995188981031506,0.9998089661606141,0.7918611611968912
302742229,39.228512,9.127821,0.9998586434656619,0.9995691547289376,0.9998586434656619,0.7911267264255294
302742230,39.2304003,9.1217807,0.9997684129791413,0.9999352599577679,0.9995181425112015,0.7845244365948562
302742231,39.2310446,9.122263,0.9997645868054553,0.9999453195182101,0.9994934877363231,0.7867961490945485
302742232,39.2316842,9.1227967,0.9996036311024298,0.9998372241089754,0.9992532415926113,0.7857235129037873
302742233,39.2320988,9.1231731,0.9995250394513066,0.9997054613846937,0.9992544065512259,0.7855302006192585
302742234,39.2327514,9.123766,0.9993048940686069,0.9994359752244,0.9991082723349174,0.786429810485799
302742235,39.2332124,9.124206,0.9988892696401085,0.9990161032904369,0.9986990191646159,0.7855837146798555
302742236,39.2339021,9.1247681,0.9984031678416317,0.998755465854605,0.9978747208221719,0.7856552057011893
302742237,39.2317608,9.1282217,0.9992405681082697,0.9995123023110306,0.9988329668041283,0.7896287353508293
302742239,39.2331489,9.1261387,0.9980753321455842,0.9987633996942614,0.9970432308225683,0.7855392723800314
302742240,39.2342303,9.1241033,0.9975981451281754,0.9979426018468488,0.9970814600501652,0.7857456848973672
302742241,39.2341882,9.1267055,0.9963723487999588,0.9974897754104637,0.9946962088842015,0.7850647435236503
302742244,39.2340599,9.1280073,0.9958039867026767,0.9968057256199099,0.9943013783268267,0.7854512297316096
302742246,39.2333717,9.1276701,0.9966729267677992,0.9973270647809027,0.995691719748144,0.7861886309307032
302742247,39.2326744,9.1272846,0.9962818565128875,0.9971118704758344,0.995036835568467,0.7856354279790416
302742248,39.232926,9.1289072,0.9983905298409275,0.9987623443860487,0.9978328080232457,0.7884879128618443
302742249,39.2350055,9.1248767,0.995512278227459,0.9962421874877123,0.994417414337079,0.7843471285173649
302742250,39.2346306,9.125728,0.9968419371901983,0.9975385916213664,0.9957969555434462,0.7861104577047758
302742251,39.2337047,9.1251381,0.9983251077504824,0.9988287663198898,0.9975696198963713,0.7855916337729104
301802541,39.2126608,9.1191813,0.9998352750141442,0.9999550622048077,0.9996555942281488,0.7951175375775684
301802545,39.2116998,9.1202564,0.9997215896490305,0.9997413823137934,0.9996919006518862,0.792617598444946
301802551,39.210899,9.1199113,0.999815188125693,0.9999923856645585,0.9995493918173948,0.7954184115970664
301802557,39.2135178,9.119291,0.999902774717982,0.9999851252513193,0.999779248917976,0.7977444433139524
301802559,39.2134824,9.1192487,0.999899898908816,0.9999795022191299,0.9997804939433452,0.7973600454562612
301802561,39.2133366,9.1192806,0.9999060608473826,0.9999818923398083,0.9997923136087441,0.7972652246442448
301802563,39.2133105,9.1193953,0.9999138476573135,0.9999846778758763,0.9998076023294692,0.797247980102014
301802572,39.2142317,9.1186959,0.9998231517281759,0.9999541324693877,0.9996266806163582,0.7983643408527005
301802648,39.2148483,9.1177762,0.9995717029789285,0.9999899868109278,0.9989442772309295,0.7991679832535808
301802664,39.2153186,9.1174533,0.9994542516961289,0.9999940006866612,0.9986446282103304,0.7988844818672657
301802688,39.2154426,9.1185254,0.999585045188303,0.9999778031617171,0.9989959082281819,0.7967691364948967
301802689,39.2158787,9.1188836,0.9996918851842631,0.9999944592676513,0.9992380240591808,0.7968627408847052
301802692,39.2157823,9.1196718,0.9998211337952563,0.9999978078289536,0.9995561227447102,0.7950162012326577
301802693,39.2151818,9.1193046,0.9995099741414011,0.9999442820543475,0.9988585122719814,0.7953380859557413
