node_id,lat,lon,capability_to_eat,dining_out_service,on_the_go_service
11795218802,39.205036,9.1419017,0.9666563814639487,0.964311568465164,0.9701736009621258
11795218807,39.2052463,9.1424417,0.9675413980293298,0.9652769325822548,0.9709380961999423
11795218808,39.2050453,9.1419014,0.9666280462466702,0.9642811282207163,0.970148423285601
11795218813,39.205257,9.1424137,0.9674695257205616,0.9651997163405969,0.9708742397905087
11795218815,39.2050695,9.1423186,0.9677658237235323,0.9655019102132409,0.9711616939889692
11795218822,39.20657,9.1431625,0.9705092884293858,0.9682439992962112,0.9739072221291477
11795218829,39.2052922,9.1377464,0.9494121480660389,0.9456446226834813,0.9550634361398753
11795218830,39.2052575,9.1377126,0.9490993715834125,0.9454265029470718,0.9546086745379235
11795218834,39.1951894,9.1536429,0.9840216057103197,0.9846078299334337,0.9831422693756489
11795218835,39.1950371,9.1534844,0.9840631007495142,0.9846473183727871,0.983186774314605
11795218836,39.1950684,9.1535169,0.9840208317044297,0.9846069663702155,0.9831416297057509
11795218837,39.1951319,9.153583,0.9839133785308767,0.9845040336945469,0.9830273957853713
11795218841,39.197755,9.1532078,0.9847005654678532,0.9851505699690437,0.9840255587160674
11795252603,39.2406896,9.1347728,0.9806806185883351,0.9776276678330633,0.9852600447212428
11795252604,39.2408482,9.135028,0.9813693134198496,0.9784051602915566,0.9858155431122891
11795252610,39.2402168,9.1337654,0.9781886758966013,0.9743164586242253,0.9839970018051654
11795252614,39.2397708,9.1327614,0.9760626421673326,0.9723339357729807,0.9816557017588605
11795252618,39.2389791,9.1315688,0.9724740877614215,0.968153657865451,0.9789547326053771
11795252624,39.2385078,9.1311726,0.970867183495939,0.966089908811184,0.9780330955230716
11795252625,39.2390537,9.1316358,0.972668536030044,0.9683746042471824,0.9791094337043366
11795252626,39.2395869,9.1324122,0.975273634097329,0.9714140202771342,0.9810630548276214
11795252629,39.2380937,9.1309358,0.9690487783961891,0.9638253568578183,0.9768839107037453
11795252630,39.2380216,9.1309382,0.9689639837205929,0.9636967140734423,0.9768648881913189
11795252631,39.2379799,9.1309965,0.9690227554965755,0.96375539777581,0.9769237920777236
11795252632,39.2381563,9.1309663,0.9692358514549893,0.964053962745549,0.9770086845191497
11795252633,39.2377663,9.1312834,0.9717843420492775,0.9669689241710843,0.9790074688665675
11795252634,39.2374851,9.1316563,0.9696105431891759,0.9649687637146867,0.9765732124009098
11795252652,39.2324992,9.1316122,0.9619617303107917,0.9555471454183451,0.9715836076494616
11795252667,39.2298497,9.1295606,0.9553141199804837,0.9484720547905275,0.9655772177654178
11795252668,39.2301326,9.1299563,0.957099520641536,0.9510618047988264,0.9661560944056005
11795252673,39.2491385,9.1363163,0.9888048140517467,0.9875765683895317,0.9906471825450693
11795252689,39.244055,9.1382636,0.9858949396849965,0.984371618205124,0.9881799219048054
11795252691,39.2482918,9.1368882,0.989151798813711,0.9878755743239527,0.9910661355483483
11795252692,39.2475443,9.1374152,0.9893400599876677,0.9881784459369067,0.9910824810638093
11795252693,39.2491249,9.1363387,0.9888098610093585,0.9875822684768356,0.9906512498081428
11795252695,39.2491073,9.1362179,0.9887137410671052,0.9874733355960577,0.9905743492736765
11795252696,39.2491123,9.1362338,0.9887150520352587,0.9874747900875651,0.990575444956799
11795252697,39.2491297,9.1362885,0.9887835840759668,0.9875525975773177,0.9906300638239403
11795252699,39.2490919,9.1362463,0.9887234821344618,0.9874834251735888,0.9905835675757713
11795252700,39.2491212,9.1363284,0.9888054556850242,0.9875772943169042,0.9906476977372043
11795252706,39.2477513,9.1369915,0.9891519213776828,0.9877140924343719,0.9913086647926492
11795252707,39.2490865,9.136231,0.9887273739254909,0.9874874000438082,0.990587334748015
11795252708,39.2476439,9.1371016,0.988306973223189,0.9868127096771275,0.9905483685422811
11795252709,39.2477273,9.1370161,0.989152343919044,0.9877157845322223,0.9913071829992767
11795252716,39.2458557,9.1378837,0.9900720020908246,0.9887209067205956,0.992098645146168
11795252717,39.2456342,9.1379037,0.9886458961203541,0.9871675079852519,0.9908634783230075
11795252718,39.2457444,9.1378937,0.9886899986325979,0.9872412832316535,0.9908630717340146
11795252722,39.2440486,9.1380781,0.9857780960249924,0.9842019491108042,0.9881423163962748
11795252723,39.2440498,9.1381113,0.9857942404893908,0.9842159177995785,0.9881617245241091
11795252724,39.2440506,9.138136,0.9858214149648747,0.984247992173042,0.9881815491526237
11795252725,39.2440324,9.1380597,0.98576867881845,0.9841908049844159,0.9881354895695011
11795252727,39.2440344,9.1381076,0.9857974277932506,0.9842045880811251,0.9881866873614389
11795252728,39.2440358,9.138142,0.9858119630458175,0.9842368156441664,0.9881746841482941
11795252729,39.2440399,9.138242,0.9858632871593851,0.984336063761479,0.9881541222562442
11795252731,39.2440558,9.1382783,0.9858949396849965,0.984371618205124,0.9881799219048054
11795252744,39.2473913,9.1376056,0.9897243839793249,0.9885061982059604,0.9915516626393718
11795252747,39.2475997,9.1374041,0.9893277163685636,0.9881645011388325,0.9910725392131604
11795252748,39.2474986,9.1374692,0.9893158347228906,0.9881508069041584,0.9910633764509892
11795252755,39.248299,9.1369031,0.9891506131538224,0.9878742241439884,0.9910651966685733
11795252757,39.2486211,9.1364863,0.9891155603995904,0.9878300824607658,0.9910437773078273
11795252762,39.2483964,9.1363284,0.9890592376113604,0.9877562978211029,0.9910136472967468
11795253878,39.2459611,9.1374974,0.9907615728386854,0.9895349611646876,0.992601490349682
11795253899,39.2440332,9.1380791,0.9857906439350644,0.9841976579017576,0.9881801229850247
11795253907,39.2426223,9.137248,0.9828010787829532,0.9802875197589579,0.986571417318946
11795253909,39.2425369,9.1373436,0.9829840371910304,0.9803994875001102,0.9868608617274108
11795253912,39.2423598,9.1368264,0.9809731991124142,0.9779789520935014,0.9854645696407835
