from_lat,from_lon,to_lat,to_lon,google_maps_transit_url,travel_time,wait_time,impedance,is_missing
39.22515,9.081151,39.251945,9.111542,https://www.google.com/maps/dir/?api=1&origin=39.22515%2C9.081151&destination=39.251945%2C9.111542&travelmode=transit&departure_time=1760529600,,,,1
39.227027,9.071083,39.202262,9.161994,https://www.google.com/maps/dir/?api=1&origin=39.227027%2C9.071083&destination=39.202262%2C9.161994&travelmode=transit&departure_time=1760529600,,,,1
39.219739,9.155343,39.240472,9.111665,https://www.google.com/maps/dir/?api=1&origin=39.219739%2C9.155343&destination=39.240472%2C9.111665&travelmode=transit&departure_time=1760529600,,,,1
39.240859,9.110448,39.169396,9.032392,https://www.google.com/maps/dir/?api=1&origin=39.240859%2C9.110448&destination=39.169396%2C9.032392&travelmode=transit&departure_time=1760529600,,,,1
39.243432,9.114523,39.192646,9.1598,https://www.google.com/maps/dir/?api=1&origin=39.243432%2C9.114523&destination=39.192646%2C9.1598&travelmode=transit&departure_time=1760529600,,,,1
39.168075,9.033418,39.21309,9.113831,https://www.google.com/maps/dir/?api=1&origin=39.168075%2C9.033418&destination=39.21309%2C9.113831&travelmode=transit&departure_time=1760529600,,,,1
39.24925,9.131843,39.234831,9.023917,https://www.google.com/maps/dir/?api=1&origin=39.24925%2C9.131843&destination=39.234831%2C9.023917&travelmode=transit&departure_time=1760529600,,,,1
39.269942,9.084611,39.243687,9.132689,https://www.google.com/maps/dir/?api=1&origin=39.269942%2C9.084611&destination=39.243687%2C9.132689&travelmode=transit&departure_time=1760529600,,,,1
39.221055,9.074761,39.250134,9.115866,https://www.google.com/maps/dir/?api=1&origin=39.221055%2C9.074761&destination=39.250134%2C9.115866&travelmode=transit&departure_time=1760529600,,,,1
39.226801,9.070513,39.216094,9.116018,https://www.google.com/maps/dir/?api=1&origin=39.226801%2C9.070513&destination=39.216094%2C9.116018&travelmode=transit&departure_time=1760529600,,,,1
39.186784,9.143298,39.167973,9.030151,https://www.google.com/maps/dir/?api=1&origin=39.186784%2C9.143298&destination=39.167973%2C9.030151&travelmode=transit&departure_time=1760529600,,,,1
39.219282,9.054604,39.194322,9.156757,https://www.google.com/maps/dir/?api=1&origin=39.219282%2C9.054604&destination=39.194322%2C9.156757&travelmode=transit&departure_time=1760529600,,,,1
39.256921,9.121923,39.181868,9.158933,https://www.google.com/maps/dir/?api=1&origin=39.256921%2C9.121923&destination=39.181868%2C9.158933&travelmode=transit&departure_time=1760529600,,,,1
39.243374,9.084561,39.194842,9.062376,https://www.google.com/maps/dir/?api=1&origin=39.243374%2C9.084561&destination=39.194842%2C9.062376&travelmode=transit&departure_time=1760529600,,,,1
39.209198,9.135508,39.226601,9.061749,https://www.google.com/maps/dir/?api=1&origin=39.209198%2C9.135508&destination=39.226601%2C9.061749&travelmode=transit&departure_time=1760529600,,,,1
39.219839,9.109367,39.22434,9.063047,https://www.google.com/maps/dir/?api=1&origin=39.219839%2C9.109367&destination=39.22434%2C9.063047&travelmode=transit&departure_time=1760529600,,,,1
39.222418,9.076471,39.219921,9.112433,https://www.google.com/maps/dir/?api=1&origin=39.222418%2C9.076471&destination=39.219921%2C9.112433&travelmode=transit&departure_time=1760529600,,,,1
39.219739,9.155343,39.249539,9.103331,https://www.google.com/maps/dir/?api=1&origin=39.219739%2C9.155343&destination=39.249539%2C9.103331&travelmode=transit&departure_time=1760529600,,,,1
39.22749,9.071778,39.257077,9.101861,https://www.google.com/maps/dir/?api=1&origin=39.22749%2C9.071778&destination=39.257077%2C9.101861&travelmode=transit&departure_time=1760529600,,,,1
39.19907,9.143406,39.23018,9.073161,https://www.google.com/maps/dir/?api=1&origin=39.19907%2C9.143406&destination=39.23018%2C9.073161&travelmode=transit&departure_time=1760529600,,,,1
39.254012,9.121101,39.224173,9.035398,https://www.google.com/maps/dir/?api=1&origin=39.254012%2C9.121101&destination=39.224173%2C9.035398&travelmode=transit&departure_time=1760529600,,,,1
39.253835,9.099497,39.181868,9.158933,https://www.google.com/maps/dir/?api=1&origin=39.253835%2C9.099497&destination=39.181868%2C9.158933&travelmode=transit&departure_time=1760529600,,,,1
39.22973,9.124237,39.225467,9.080888,https://www.google.com/maps/dir/?api=1&origin=39.22973%2C9.124237&destination=39.225467%2C9.080888&travelmode=transit&departure_time=1760529600,,,,1
39.22515,9.081151,39.216342,9.125498,https://www.google.com/maps/dir/?api=1&origin=39.22515%2C9.081151&destination=39.216342%2C9.125498&travelmode=transit&departure_time=1760529600,,,,1
39.224863,9.07503,39.20329,9.144319,https://www.google.com/maps/dir/?api=1&origin=39.224863%2C9.07503&destination=39.20329%2C9.144319&travelmode=transit&departure_time=1760529600,,,,1
39.226374,9.072527,39.219369,9.130642,https://www.google.com/maps/dir/?api=1&origin=39.226374%2C9.072527&destination=39.219369%2C9.130642&travelmode=transit&departure_time=1760529600,,,,1
39.229799,9.076658,39.24363,9.132143,https://www.google.com/maps/dir/?api=1&origin=39.229799%2C9.076658&destination=39.24363%2C9.132143&travelmode=transit&departure_time=1760529600,,,,1
39.218723,9.115751,39.22743,9.078488,https://www.google.com/maps/dir/?api=1&origin=39.218723%2C9.115751&destination=39.22743%2C9.078488&travelmode=transit&departure_time=1760529600,,,,1
39.255535,9.126934,39.226069,9.080282,https://www.google.com/maps/dir/?api=1&origin=39.255535%2C9.126934&destination=39.226069%2C9.080282&travelmode=transit&departure_time=1760529600,,,,1
39.2421,9.106315,39.166644,9.030283,https://www.google.com/maps/dir/?api=1&origin=39.2421%2C9.106315&destination=39.166644%2C9.030283&travelmode=transit&departure_time=1760529600,,,,1
39.258313,9.124487,39.24146,9.030239,https://www.google.com/maps/dir/?api=1&origin=39.258313%2C9.124487&destination=39.24146%2C9.030239&travelmode=transit&departure_time=1760529600,,,,1
39.229799,9.076658,39.233596,9.135405,https://www.google.com/maps/dir/?api=1&origin=39.229799%2C9.076658&destination=39.233596%2C9.135405&travelmode=transit&departure_time=1760529600,,,,1
39.228201,9.073084,39.202979,9.143497,https://www.google.com/maps/dir/?api=1&origin=39.228201%2C9.073084&destination=39.202979%2C9.143497&travelmode=transit&departure_time=1760529600,,,,1
39.216817,9.156946,39.191286,9.160763,https://www.google.com/maps/dir/?api=1&origin=39.216817%2C9.156946&destination=39.191286%2C9.160763&travelmode=transit&departure_time=1760529600,,,,1
39.206707,9.135426,39.167411,9.029943,https://www.google.com/maps/dir/?api=1&origin=39.206707%2C9.135426&destination=39.167411%2C9.029943&travelmode=transit&departure_time=1760529600,,,,1
39.228803,9.077722,39.209255,9.124793,https://www.google.com/maps/dir/?api=1&origin=39.228803%2C9.077722&destination=39.209255%2C9.124793&travelmode=transit&departure_time=1760529600,,,,1
39.237364,9.133171,39.18923,9.168061,https://www.google.com/maps/dir/?api=1&origin=39.237364%2C9.133171&destination=39.18923%2C9.168061&travelmode=transit&departure_time=1760529600,,,,1
39.227027,9.071083,39.199285,9.149318,https://www.google.com/maps/dir/?api=1&origin=39.227027%2C9.071083&destination=39.199285%2C9.149318&travelmode=transit&departure_time=1760529600,,,,1
39.246802,9.128306,39.194842,9.062376,https://www.google.com/maps/dir/?api=1&origin=39.246802%2C9.128306&destination=39.194842%2C9.062376&travelmode=transit&departure_time=1760529600,,,,1
39.259784,9.119434,39.228661,9.071113,https://www.google.com/maps/dir/?api=1&origin=39.259784%2C9.119434&destination=39.228661%2C9.071113&travelmode=transit&departure_time=1760529600,,,,1
39.224151,9.070621,39.218598,9.133092,https://www.google.com/maps/dir/?api=1&origin=39.224151%2C9.070621&destination=39.218598%2C9.133092&travelmode=transit&departure_time=1760529600,,,,1
39.238365,9.123205,39.162446,9.02062,https://www.google.com/maps/dir/?api=1&origin=39.238365%2C9.123205&destination=39.162446%2C9.02062&travelmode=transit&departure_time=1760529600,,,,1
39.211324,9.12577,39.167852,9.030034,https://www.google.com/maps/dir/?api=1&origin=39.211324%2C9.12577&destination=39.167852%2C9.030034&travelmode=transit&departure_time=1760529600,,,,1
39.228883,9.111268,39.213398,9.144783,https://www.google.com/maps/dir/?api=1&origin=39.228883%2C9.111268&destination=39.213398%2C9.144783&travelmode=transit&departure_time=1760529600,,,,1
39.247006,9.135738,39.190372,9.16523,https://www.google.com/maps/dir/?api=1&origin=39.247006%2C9.135738&destination=39.190372%2C9.16523&travelmode=transit&departure_time=1760529600,,,,1
39.24146,9.030239,39.205238,9.130542,https://www.google.com/maps/dir/?api=1&origin=39.24146%2C9.030239&destination=39.205238%2C9.130542&travelmode=transit&departure_time=1760529600,,,,1
39.214773,9.152184,39.23446,9.111515,https://www.google.com/maps/dir/?api=1&origin=39.214773%2C9.152184&destination=39.23446%2C9.111515&travelmode=transit&departure_time=1760529600,,,,1
39.165266,9.03131,39.237972,9.116081,https://www.google.com/maps/dir/?api=1&origin=39.165266%2C9.03131&destination=39.237972%2C9.116081&travelmode=transit&departure_time=1760529600,,,,1
39.249482,9.118194,39.167706,9.03332,https://www.google.com/maps/dir/?api=1&origin=39.249482%2C9.118194&destination=39.167706%2C9.03332&travelmode=transit&departure_time=1760529600,,,,1
39.229576,9.110556,39.188656,9.165249,https://www.google.com/maps/dir/?api=1&origin=39.229576%2C9.110556&destination=39.188656%2C9.165249&travelmode=transit&departure_time=1760529600,,,,1
39.207483,9.124931,39.23018,9.073161,https://www.google.com/maps/dir/?api=1&origin=39.207483%2C9.124931&destination=39.23018%2C9.073161&travelmode=transit&departure_time=1760529600,,,,1
39.226374,9.072527,39.209722,9.124382,https://www.google.com/maps/dir/?api=1&origin=39.226374%2C9.072527&destination=39.209722%2C9.124382&travelmode=transit&departure_time=1760529600,,,,1
39.226586,9.07987,39.246996,9.13208,https://www.google.com/maps/dir/?api=1&origin=39.226586%2C9.07987&destination=39.246996%2C9.13208&travelmode=transit&departure_time=1760529600,,,,1
39.24465,9.111727,39.208959,9.054059,https://www.google.com/maps/dir/?api=1&origin=39.24465%2C9.111727&destination=39.208959%2C9.054059&travelmode=transit&departure_time=1760529600,,,,1
39.219282,9.054604,39.204574,9.138482,https://www.google.com/maps/dir/?api=1&origin=39.219282%2C9.054604&destination=39.204574%2C9.138482&travelmode=transit&departure_time=1760529600,,,,1
39.222418,9.076471,39.237972,9.116081,https://www.google.com/maps/dir/?api=1&origin=39.222418%2C9.076471&destination=39.237972%2C9.116081&travelmode=transit&departure_time=1760529600,,,,1
39.231162,9.098767,39.181868,9.158933,https://www.google.com/maps/dir/?api=1&origin=39.231162%2C9.098767&destination=39.181868%2C9.158933&travelmode=transit&departure_time=1760529600,,,,1
39.209015,9.149213,39.24146,9.030239,https://www.google.com/maps/dir/?api=1&origin=39.209015%2C9.149213&destination=39.24146%2C9.030239&travelmode=transit&departure_time=1760529600,,,,1
39.203099,9.162624,39.183396,9.161278,https://www.google.com/maps/dir/?api=1&origin=39.203099%2C9.162624&destination=39.183396%2C9.161278&travelmode=transit&departure_time=1760529600,,,,1
39.217028,9.118216,39.233584,9.035058,https://www.google.com/maps/dir/?api=1&origin=39.217028%2C9.118216&destination=39.233584%2C9.035058&travelmode=transit&departure_time=1760529600,,,,1
39.188714,9.165033,39.230994,9.099038,https://www.google.com/maps/dir/?api=1&origin=39.188714%2C9.165033&destination=39.230994%2C9.099038&travelmode=transit&departure_time=1760529600,,,,1
39.239879,9.122573,39.229609,9.072175,https://www.google.com/maps/dir/?api=1&origin=39.239879%2C9.122573&destination=39.229609%2C9.072175&travelmode=transit&departure_time=1760529600,,,,1
39.260765,9.120301,39.233753,9.035125,https://www.google.com/maps/dir/?api=1&origin=39.260765%2C9.120301&destination=39.233753%2C9.035125&travelmode=transit&departure_time=1760529600,,,,1
39.201341,9.151051,39.165063,9.030494,https://www.google.com/maps/dir/?api=1&origin=39.201341%2C9.151051&destination=39.165063%2C9.030494&travelmode=transit&departure_time=1760529600,,,,1
39.234625,9.097202,39.167852,9.030034,https://www.google.com/maps/dir/?api=1&origin=39.234625%2C9.097202&destination=39.167852%2C9.030034&travelmode=transit&departure_time=1760529600,,,,1
39.18885,9.146979,39.230516,9.074013,https://www.google.com/maps/dir/?api=1&origin=39.18885%2C9.146979&destination=39.230516%2C9.074013&travelmode=transit&departure_time=1760529600,,,,1
39.214298,9.091069,39.169029,9.034493,https://www.google.com/maps/dir/?api=1&origin=39.214298%2C9.091069&destination=39.169029%2C9.034493&travelmode=transit&departure_time=1760529600,,,,1
39.214582,9.157336,39.233759,9.117105,https://www.google.com/maps/dir/?api=1&origin=39.214582%2C9.157336&destination=39.233759%2C9.117105&travelmode=transit&departure_time=1760529600,,,,1
39.204732,9.138079,39.240194,9.112142,https://www.google.com/maps/dir/?api=1&origin=39.204732%2C9.138079&destination=39.240194%2C9.112142&travelmode=transit&departure_time=1760529600,35.0,4.884638186705181,39.88463818670518,0
39.219908,9.11803,39.235325,9.112484,https://www.google.com/maps/dir/?api=1&origin=39.219908%2C9.11803&destination=39.235325%2C9.112484&travelmode=transit&departure_time=1760529600,24.0,4.134156433609775,28.134156433609775,0
39.230747,9.097463,39.252346,9.099266,https://www.google.com/maps/dir/?api=1&origin=39.230747%2C9.097463&destination=39.252346%2C9.099266&travelmode=transit&departure_time=1760529600,21.0,1.9263704639110195,22.92637046391102,0
39.198407,9.143537,39.22505,9.124437,https://www.google.com/maps/dir/?api=1&origin=39.198407%2C9.143537&destination=39.22505%2C9.124437&travelmode=transit&departure_time=1760529600,28.0,4.724088804680088,32.724088804680086,0
39.237084,9.103372,39.204993,9.14959,https://www.google.com/maps/dir/?api=1&origin=39.237084%2C9.103372&destination=39.204993%2C9.14959&travelmode=transit&departure_time=1760529600,53.0,1.3808610298079256,54.380861029807924,0
39.196717,9.136303,39.22296,9.136999,https://www.google.com/maps/dir/?api=1&origin=39.196717%2C9.136303&destination=39.22296%2C9.136999&travelmode=transit&departure_time=1760529600,42.0,5.5,47.5,0
39.215319,9.117453,39.224938,9.119911,https://www.google.com/maps/dir/?api=1&origin=39.215319%2C9.117453&destination=39.224938%2C9.119911&travelmode=transit&departure_time=1760529600,17.0,4.279042293706759,21.27904229370676,0
39.213802,9.175112,39.198699,9.150353,https://www.google.com/maps/dir/?api=1&origin=39.213802%2C9.175112&destination=39.198699%2C9.150353&travelmode=transit&departure_time=1760529600,25.0,4.4161496225635695,29.41614962256357,0
39.220287,9.108603,39.222251,9.103279,https://www.google.com/maps/dir/?api=1&origin=39.220287%2C9.108603&destination=39.222251%2C9.103279&travelmode=transit&departure_time=1760529600,13.0,6.461148771315587,19.461148771315585,0
39.207082,9.081652,39.209682,9.12991,https://www.google.com/maps/dir/?api=1&origin=39.207082%2C9.081652&destination=39.209682%2C9.12991&travelmode=transit&departure_time=1760529600,73.0,22.499999999999996,95.5,0
39.222992,9.09855,39.245331,9.128718,https://www.google.com/maps/dir/?api=1&origin=39.222992%2C9.09855&destination=39.245331%2C9.128718&travelmode=transit&departure_time=1760529600,44.0,7.340258352954901,51.340258352954905,0
39.23634,9.131425,39.229193,9.101646,https://www.google.com/maps/dir/?api=1&origin=39.23634%2C9.131425&destination=39.229193%2C9.101646&travelmode=transit&departure_time=1760529600,49.0,9.859969266222759,58.85996926622276,0
39.228883,9.111268,39.23746,9.136667,https://www.google.com/maps/dir/?api=1&origin=39.228883%2C9.111268&destination=39.23746%2C9.136667&travelmode=transit&departure_time=1760529600,39.0,4.922276129768265,43.922276129768264,0
39.234631,9.125728,39.204283,9.125159,https://www.google.com/maps/dir/?api=1&origin=39.234631%2C9.125728&destination=39.204283%2C9.125159&travelmode=transit&departure_time=1760529600,43.0,7.3888641021271155,50.388864102127116,0
39.238107,9.120094,39.255775,9.118065,https://www.google.com/maps/dir/?api=1&origin=39.238107%2C9.120094&destination=39.255775%2C9.118065&travelmode=transit&departure_time=1760529600,30.0,7.459131539516659,37.45913153951666,0
39.210861,9.124775,39.238764,9.112791,https://www.google.com/maps/dir/?api=1&origin=39.210861%2C9.124775&destination=39.238764%2C9.112791&travelmode=transit&departure_time=1760529600,32.0,5.5,37.5,0
39.22118,9.111332,39.199436,9.138926,https://www.google.com/maps/dir/?api=1&origin=39.22118%2C9.111332&destination=39.199436%2C9.138926&travelmode=transit&departure_time=1760529600,43.0,5.6196436713186655,48.61964367131866,0
39.254135,9.12537,39.245192,9.115401,https://www.google.com/maps/dir/?api=1&origin=39.254135%2C9.12537&destination=39.245192%2C9.115401&travelmode=transit&departure_time=1760529600,28.0,5.3516965335731825,33.35169653357318,0
39.241278,9.112175,39.214862,9.112961,https://www.google.com/maps/dir/?api=1&origin=39.241278%2C9.112175&destination=39.214862%2C9.112961&travelmode=transit&departure_time=1760529600,37.0,4.467448051686636,41.46744805168664,0
39.245076,9.134255,39.218475,9.133593,https://www.google.com/maps/dir/?api=1&origin=39.245076%2C9.134255&destination=39.218475%2C9.133593&travelmode=transit&departure_time=1760529600,38.0,4.343021122422027,42.34302112242203,0
39.220791,9.133911,39.253261,9.098103,https://www.google.com/maps/dir/?api=1&origin=39.220791%2C9.133911&destination=39.253261%2C9.098103&travelmode=transit&departure_time=1760529600,47.0,5.366162468433817,52.366162468433814,0
39.235878,9.106215,39.23517,9.108842,https://www.google.com/maps/dir/?api=1&origin=39.235878%2C9.106215&destination=39.23517%2C9.108842&travelmode=transit&departure_time=1760529600,6.0,1.4292788441794742,7.429278844179474,0
39.252584,9.119738,39.207318,9.082394,https://www.google.com/maps/dir/?api=1&origin=39.252584%2C9.119738&destination=39.207318%2C9.082394&travelmode=transit&departure_time=1760529600,86.0,6.012746366271785,92.01274636627178,0
39.232709,9.133499,39.238267,9.112272,https://www.google.com/maps/dir/?api=1&origin=39.232709%2C9.133499&destination=39.238267%2C9.112272&travelmode=transit&departure_time=1760529600,41.0,2.8975027897448116,43.89750278974481,0
39.217212,9.113495,39.226505,9.119785,https://www.google.com/maps/dir/?api=1&origin=39.217212%2C9.113495&destination=39.226505%2C9.119785&travelmode=transit&departure_time=1760529600,21.0,4.247940158997933,25.247940158997935,0
39.247052,9.08718,39.215435,9.126628,https://www.google.com/maps/dir/?api=1&origin=39.247052%2C9.08718&destination=39.215435%2C9.126628&travelmode=transit&departure_time=1760529600,45.0,5.0,50.0,0
39.198578,9.138635,39.239443,9.149541,https://www.google.com/maps/dir/?api=1&origin=39.198578%2C9.138635&destination=39.239443%2C9.149541&travelmode=transit&departure_time=1760529600,49.0,3.8739423119170167,52.87394231191702,0
39.241616,9.139365,39.214298,9.125523,https://www.google.com/maps/dir/?api=1&origin=39.241616%2C9.139365&destination=39.214298%2C9.125523&travelmode=transit&departure_time=1760529600,30.0,6.0,36.0,0
39.216694,9.112488,39.247418,9.086894,https://www.google.com/maps/dir/?api=1&origin=39.216694%2C9.112488&destination=39.247418%2C9.086894&travelmode=transit&departure_time=1760529600,26.0,3.713681422759898,29.713681422759898,0
39.235316,9.093333,39.2305,9.1231,https://www.google.com/maps/dir/?api=1&origin=39.235316%2C9.093333&destination=39.2305%2C9.1231&travelmode=transit&departure_time=1760529600,35.0,2.1028130997213843,37.10281309972139,0
39.221151,9.125269,39.213109,9.115699,https://www.google.com/maps/dir/?api=1&origin=39.221151%2C9.125269&destination=39.213109%2C9.115699&travelmode=transit&departure_time=1760529600,16.0,3.7275633910512322,19.727563391051234,0
39.24964,9.089529,39.259029,9.126722,https://www.google.com/maps/dir/?api=1&origin=39.24964%2C9.089529&destination=39.259029%2C9.126722&travelmode=transit&departure_time=1760529600,58.0,5.0,63.0,0
39.216422,9.12484,39.208749,9.148577,https://www.google.com/maps/dir/?api=1&origin=39.216422%2C9.12484&destination=39.208749%2C9.148577&travelmode=transit&departure_time=1760529600,39.0,2.8998803593940363,41.89988035939404,0
39.227072,9.110733,39.202067,9.14107,https://www.google.com/maps/dir/?api=1&origin=39.227072%2C9.110733&destination=39.202067%2C9.14107&travelmode=transit&departure_time=1760529600,32.0,2.1205812231813606,34.12058122318136,0
39.216914,9.113164,39.203655,9.140093,https://www.google.com/maps/dir/?api=1&origin=39.216914%2C9.113164&destination=39.203655%2C9.140093&travelmode=transit&departure_time=1760529600,27.0,4.42156377730551,31.421563777305508,0
39.21109,9.11544,39.242742,9.122027,https://www.google.com/maps/dir/?api=1&origin=39.21109%2C9.11544&destination=39.242742%2C9.122027&travelmode=transit&departure_time=1760529600,34.0,1.9482331828774386,35.94823318287744,0
39.213983,9.128681,39.228858,9.111931,https://www.google.com/maps/dir/?api=1&origin=39.213983%2C9.128681&destination=39.228858%2C9.111931&travelmode=transit&departure_time=1760529600,29.0,5.2655775656055415,34.26557756560554,0
39.215641,9.126625,39.22246,9.125209,https://www.google.com/maps/dir/?api=1&origin=39.215641%2C9.126625&destination=39.22246%2C9.125209&travelmode=transit&departure_time=1760529600,13.0,4.92687608989696,17.92687608989696,0
39.248257,9.133627,39.219548,9.107082,https://www.google.com/maps/dir/?api=1&origin=39.248257%2C9.133627&destination=39.219548%2C9.107082&travelmode=transit&departure_time=1760529600,39.0,1.8185729794822458,40.81857297948225,0
39.211063,9.126246,39.245753,9.120513,https://www.google.com/maps/dir/?api=1&origin=39.211063%2C9.126246&destination=39.245753%2C9.120513&travelmode=transit&departure_time=1760529600,49.0,5.5,54.5,0
39.242776,9.128713,39.204939,9.163988,https://www.google.com/maps/dir/?api=1&origin=39.242776%2C9.128713&destination=39.204939%2C9.163988&travelmode=transit&departure_time=1760529600,58.0,2.4651748950421726,60.465174895042175,0
39.213355,9.127131,39.194322,9.156757,https://www.google.com/maps/dir/?api=1&origin=39.213355%2C9.127131&destination=39.194322%2C9.156757&travelmode=transit&departure_time=1760529600,31.0,5.500000000000001,36.5,0
39.19116,9.161665,39.221573,9.121458,https://www.google.com/maps/dir/?api=1&origin=39.19116%2C9.161665&destination=39.221573%2C9.121458&travelmode=transit&departure_time=1760529600,61.0,3.9243733610952636,64.92437336109526,0
39.216488,9.087783,39.218713,9.112811,https://www.google.com/maps/dir/?api=1&origin=39.216488%2C9.087783&destination=39.218713%2C9.112811&travelmode=transit&departure_time=1760529600,61.0,22.5,83.5,0
39.209133,9.134361,39.236964,9.142806,https://www.google.com/maps/dir/?api=1&origin=39.209133%2C9.134361&destination=39.236964%2C9.142806&travelmode=transit&departure_time=1760529600,29.0,5.95403090135776,34.95403090135776,0
39.239652,9.129754,39.244272,9.123285,https://www.google.com/maps/dir/?api=1&origin=39.239652%2C9.129754&destination=39.244272%2C9.123285&travelmode=transit&departure_time=1760529600,17.0,6.321228682385095,23.321228682385094,0
39.255311,9.098334,39.212332,9.115406,https://www.google.com/maps/dir/?api=1&origin=39.255311%2C9.098334&destination=39.212332%2C9.115406&travelmode=transit&departure_time=1760529600,38.0,8.43742999515674,46.43742999515674,0
39.253044,9.127501,39.201133,9.148142,https://www.google.com/maps/dir/?api=1&origin=39.253044%2C9.127501&destination=39.201133%2C9.148142&travelmode=transit&departure_time=1760529600,58.0,6.000000000000001,64.0,0
39.203845,9.146127,39.254169,9.120365,https://www.google.com/maps/dir/?api=1&origin=39.203845%2C9.146127&destination=39.254169%2C9.120365&travelmode=transit&departure_time=1760529600,62.0,4.5,66.5,0
39.225585,9.126646,39.217233,9.134771,https://www.google.com/maps/dir/?api=1&origin=39.225585%2C9.126646&destination=39.217233%2C9.134771&travelmode=transit&departure_time=1760529600,20.0,1.4929419229534147,21.492941922953413,0
39.246242,9.137386,39.216825,9.113293,https://www.google.com/maps/dir/?api=1&origin=39.246242%2C9.137386&destination=39.216825%2C9.113293&travelmode=transit&departure_time=1760529600,44.0,8.253382205678937,52.25338220567894,0
39.226735,9.133808,39.208926,9.124237,https://www.google.com/maps/dir/?api=1&origin=39.226735%2C9.133808&destination=39.208926%2C9.124237&travelmode=transit&departure_time=1760529600,35.0,5.0,40.0,0
39.24376,9.127877,39.223033,9.117967,https://www.google.com/maps/dir/?api=1&origin=39.24376%2C9.127877&destination=39.223033%2C9.117967&travelmode=transit&departure_time=1760529600,28.0,1.9703724394281137,29.970372439428115,0
39.233863,9.105412,39.228179,9.109894,https://www.google.com/maps/dir/?api=1&origin=39.233863%2C9.105412&destination=39.228179%2C9.109894&travelmode=transit&departure_time=1760529600,17.0,7.019431020235761,24.01943102023576,0
39.216618,9.179831,39.218551,9.110947,https://www.google.com/maps/dir/?api=1&origin=39.216618%2C9.179831&destination=39.218551%2C9.110947&travelmode=transit&departure_time=1760529600,46.0,4.714363182470833,50.714363182470834,0
39.246224,9.129298,39.214956,9.116128,https://www.google.com/maps/dir/?api=1&origin=39.246224%2C9.129298&destination=39.214956%2C9.116128&travelmode=transit&departure_time=1760529600,31.0,2.680610870353773,33.680610870353775,0
39.242456,9.12046,39.22616,9.125124,https://www.google.com/maps/dir/?api=1&origin=39.242456%2C9.12046&destination=39.22616%2C9.125124&travelmode=transit&departure_time=1760529600,27.0,3.5653843173301905,30.565384317330192,0
39.207543,9.122669,39.221121,9.115038,https://www.google.com/maps/dir/?api=1&origin=39.207543%2C9.122669&destination=39.221121%2C9.115038&travelmode=transit&departure_time=1760529600,28.0,6.337643001317572,34.33764300131757,0
39.246541,9.128737,39.222271,9.117046,https://www.google.com/maps/dir/?api=1&origin=39.246541%2C9.128737&destination=39.222271%2C9.117046&travelmode=transit&departure_time=1760529600,32.0,2.422461304878339,34.42246130487834,0
39.229091,9.133055,39.258544,9.093597,https://www.google.com/maps/dir/?api=1&origin=39.229091%2C9.133055&destination=39.258544%2C9.093597&travelmode=transit&departure_time=1760529600,58.0,2.302261003784785,60.302261003784785,0
39.198947,9.147065,39.217383,9.113182,https://www.google.com/maps/dir/?api=1&origin=39.198947%2C9.147065&destination=39.217383%2C9.113182&travelmode=transit&departure_time=1760529600,27.0,3.698356334101878,30.698356334101877,0
39.250688,9.118315,39.197519,9.152415,https://www.google.com/maps/dir/?api=1&origin=39.250688%2C9.118315&destination=39.197519%2C9.152415&travelmode=transit&departure_time=1760529600,61.0,7.804601342183499,68.8046013421835,0
39.243903,9.122397,39.246517,9.11225,https://www.google.com/maps/dir/?api=1&origin=39.243903%2C9.122397&destination=39.246517%2C9.11225&travelmode=transit&departure_time=1760529600,28.0,3.9536667976026925,31.953666797602693,0
39.227015,9.111458,39.270238,9.083096,https://www.google.com/maps/dir/?api=1&origin=39.227015%2C9.111458&destination=39.270238%2C9.083096&travelmode=transit&departure_time=1760529600,73.0,2.651240023184148,75.65124002318414,0
39.232599,9.095278,39.197746,9.152023,https://www.google.com/maps/dir/?api=1&origin=39.232599%2C9.095278&destination=39.197746%2C9.152023&travelmode=transit&departure_time=1760529600,49.0,7.448075134269895,56.44807513426989,0
39.224364,9.1365,39.216342,9.125498,https://www.google.com/maps/dir/?api=1&origin=39.224364%2C9.1365&destination=39.216342%2C9.125498&travelmode=transit&departure_time=1760529600,23.0,5.410182135563712,28.410182135563712,0
39.226471,9.13343,39.245978,9.142125,https://www.google.com/maps/dir/?api=1&origin=39.226471%2C9.13343&destination=39.245978%2C9.142125&travelmode=transit&departure_time=1760529600,42.0,5.000000000000001,47.0,0
39.247052,9.08718,39.200833,9.148791,https://www.google.com/maps/dir/?api=1&origin=39.247052%2C9.08718&destination=39.200833%2C9.148791&travelmode=transit&departure_time=1760529600,55.0,5.0,60.0,0
39.243413,9.123529,39.200191,9.159763,https://www.google.com/maps/dir/?api=1&origin=39.243413%2C9.123529&destination=39.200191%2C9.159763&travelmode=transit&departure_time=1760529600,51.0,2.1447699550939254,53.14476995509393,0
39.211351,9.125037,39.242041,9.12049,https://www.google.com/maps/dir/?api=1&origin=39.211351%2C9.125037&destination=39.242041%2C9.12049&travelmode=transit&departure_time=1760529600,40.0,4.2492170110281355,44.249217011028136,0
39.252584,9.119738,39.249563,9.101104,https://www.google.com/maps/dir/?api=1&origin=39.252584%2C9.119738&destination=39.249563%2C9.101104&travelmode=transit&departure_time=1760529600,29.0,6.012746366271785,35.012746366271784,0
