node_id,lat,lon,capability_care,service_medicines_and_supplies,service_impatient_and_care,service_rehabilitation_services,service_diagnosis_and_prevention,service_emergency_services,service_care_services
291927473,39.2211747,9.0969283,0.8707306830562203,0.874701018314457,0.8312245605569816,0.5035338893576182,0.8784333907931562,0.8312245605569816,0.78229620976073
31498899,39.2601203,9.1018122,0.5791425154439932,0.5238159360851984,0.5371816797166089,0.25313414975947895,0.5206540065610612,0.5222117329660501,0.5791425154439932
31498915,39.2615302,9.0898185,0.6927880852654293,0.6328389271642434,0.6463416974730535,0.3100886488657021,0.6304788861589125,0.633592363343706,0.6927880852654293
31498927,39.2594743,9.084083,0.7559657600938856,0.7029316891511311,0.707864191497594,0.34471505793549967,0.6974961270093578,0.6977106187511947,0.7559657600938856
86103292,39.2112981,9.1040352,0.9718816785006184,0.9723309688010325,0.9700845172989617,0.4665180132224084,0.93404716998556,0.9239047094786962,0.8518133019251861
259877016,39.2075255,9.1242555,0.98090934139662,0.9763856772282778,0.98090934139662,0.4137771447945582,0.9432447191286135,0.9302158668760568,0.916299746675955
265659800,39.2156971,9.1711803,0.9831202732174648,0.6598632829670926,0.9831202732174648,0.14514914628892214,0.504683363554564,0.9609412158164251,0.53923661932012
265659808,39.2154775,9.1703205,0.9884238084026734,0.7028444972626026,0.9884238084026734,0.1537797147094381,0.5423844085574708,0.965159123688973,0.5543580595753854
265659831,39.2152131,9.1705792,0.9887686190343187,0.6871702562560786,0.9887686190343187,0.14857321203164944,0.527121421385835,0.9636481290960687,0.5382644217630411
265659839,39.2153738,9.1711811,0.9860543266499939,0.6911480984414351,0.9860543266499939,0.15005120689463114,0.5312442990623409,0.9638100007895626,0.5413978570178067
265659926,39.1947553,9.1571858,0.9998605080928292,0.9095736006052092,0.9998605080928292,0.24462135504657245,0.7864395967609892,0.9250908467326147,0.8204651003603953
265659937,39.1958712,9.1523306,0.9835506934808426,0.932422265794184,0.9835506934808425,0.2686356741708355,0.8318169629512648,0.9398694206121958,0.8088228054819714
265659939,39.198839,9.1469441,0.9526166161189967,0.9473344826330095,0.9526166161189967,0.29031394011737244,0.8804572062107533,0.9526166161189967,0.8383430581414705
265659941,39.2016068,9.141998,0.9654095593413514,0.9568245921420323,0.9654095593413514,0.3175356000727837,0.9199111316522204,0.9654095593413514,0.8799080979086898
265659944,39.2036548,9.1400932,0.9611288119335603,0.9434114362136861,0.9611288119335603,0.3316436395435282,0.9340705345711989,0.9611288119335603,0.8899424572170336
265659946,39.2046783,9.1385891,0.971940534319915,0.9524452496619095,0.9719405343199151,0.3418295723029024,0.9429599377511457,0.9719405343199151,0.9029832751043213
265659953,39.2052586,9.1328651,0.9664296706466398,0.9443442573136124,0.9664296706466398,0.3668467911623543,0.9489254125742446,0.9664296706466398,0.9068888907893322
265659960,39.2054519,9.1309992,0.9633179288532084,0.9500083541772181,0.9633179288532084,0.3765050519061468,0.9520496747697326,0.9633179288532084,0.9121413028028941
265664433,39.2096379,9.1230532,0.9907870556871546,0.9883696417028494,0.9907870556871546,0.4330856583160443,0.9531603691604784,0.9385915736425295,0.9316208266239867
265669519,39.2156489,9.1091734,0.9995616583638323,0.9996014375096013,0.9994025417807559,0.5164019207500393,0.9803835620440389,0.9875404654612743,0.9358464532211722
265669552,39.2201679,9.10366,0.9999736733504083,0.9986687381157604,0.9999736733504083,0.5370155946661862,0.9776670517598952,0.9859899394239642,0.9304199735708151
302742228,39.2285154,9.1263456,0.9930685786790612,0.9930890138477118,0.9929868380044591,0.4054783864971045,0.9317286891293826,0.9928522887752614,0.9809278037548125
302742229,39.228512,9.127821,0.9911724282136359,0.9903738063992954,0.9911724282136359,0.39739918609242375,0.9268255755838883,0.9911724282136359,0.9824158693606274
302742230,39.2304003,9.1217807,0.9971531333433309,0.9975106192097631,0.9957231898776022,0.4125770044643156,0.9326592705822333,0.9927518090193357,0.978829498505117
302742231,39.2310446,9.122263,0.9974784224884101,0.9980263027452012,0.9952869014612463,0.4196394178561625,0.9343803703166901,0.9936572346834757,0.9800167966815517
302742232,39.2316842,9.1227967,0.9967562225542743,0.9976373992622037,0.9932315157225567,0.4098446402429199,0.9310352835965616,0.9923408847245885,0.9772626378972595
302742233,39.2320988,9.1231731,0.9961884652708717,0.9973132307038988,0.9916894035387634,0.4057658433274126,0.9291553246202662,0.991421641709229,0.9759776652495613
302742234,39.2327514,9.123766,0.9955056947890951,0.9966708290041261,0.9908451579289715,0.3998499084074832,0.9256938069769656,0.9908451579289715,0.9744101192013553
302742235,39.2332124,9.124206,0.9945328671836622,0.9960168849372238,0.9885967961694153,0.3954053028885932,0.9232157466752219,0.9885967961694153,0.972409074472992
302742236,39.2339021,9.1247681,0.9930248722710415,0.9950089274638919,0.9850886514996402,0.3887410529953559,0.9193090945234277,0.9850886514996402,0.9700939531988665
302742237,39.2317608,9.1282217,0.9910532379177276,0.9927654888389769,0.9842042342327303,0.37949873840578163,0.9116166889442016,0.9842042342327303,0.9737315735211941
302742239,39.2331489,9.1261387,0.9912936306668743,0.9929960145302269,0.9844840952134638,0.3790999998520539,0.911333140640485,0.9844840952134638,0.9674485943462875
302742240,39.2342303,9.1241033,0.9938081660144694,0.9957418152799201,0.9860735689526665,0.3927645663482393,0.921912887930513,0.9860735689526665,0.9704370458502363
302742241,39.2341882,9.1267055,0.9880451040150297,0.9908565163195308,0.9767994547970252,0.3720740283988917,0.9037138321813173,0.9767994547970252,0.9610856461744585
302742244,39.2340599,9.1280073,0.9860255056127561,0.9894342722998055,0.9723904388645584,0.36520709971123855,0.895319308197304,0.9723904388645584,0.959315392398451
302742246,39.2333717,9.1276701,0.9866226315546587,0.9895928115713193,0.974741911488016,0.36305962888266574,0.8947676543536297,0.974741911488016,0.961718425833349
302742247,39.2326744,9.1272846,0.9875588923712466,0.9901401620103069,0.9772338138150057,0.36852172401907557,0.8989169839563804,0.9772338138150057,0.9612131154726828
302742248,39.232926,9.1289072,0.9872792980339888,0.989723363605739,0.9775030357469884,0.3701049496377298,0.90112526462995,0.9775030357469884,0.969348038027684
302742249,39.2350055,9.1248767,0.9885369508154259,0.9920548172292636,0.9744654851600748,0.3771242868693578,0.9091420777928837,0.9702366846527063,0.9608467791191504
302742250,39.2346306,9.125728,0.9889983710096346,0.9923963032042712,0.9754066422310882,0.37901021110891153,0.9113047811690412,0.9740550624332595,0.9631800435654878
302742251,39.2337047,9.1251381,0.9926579206517396,0.9945241609955751,0.985192959276398,0.38650954936402837,0.9175581589430815,0.985192959276398,0.9690178418999742
301802541,39.2126608,9.1191813,0.9978641704806724,0.9915093624751737,0.9978641704806724,0.4546546042362395,0.9589804026244078,0.9476313457612576,0.9371744506573695
301802545,39.2116998,9.1202564,0.9954973360485081,0.9902887880107234,0.9954973360485081,0.44256511052241243,0.9550926284542445,0.9370971849922546,0.9380112826405271
301802551,39.210899,9.1199113,0.9981697532836865,0.9904544639983132,0.9981697532836865,0.45620346256922284,0.958069075296429,0.9429605256666278,0.9371532481564345
301802557,39.2135178,9.119291,0.9992352274314177,0.9964080925252848,0.9992352274314177,0.4581831141660333,0.9662838123940874,0.9624949329656124,0.9509697463535797
301802559,39.2134824,9.1192487,0.9989272240465694,0.9961916259403094,0.9989272240465694,0.45837181946801464,0.9652697932362094,0.959402514183608,0.9505887454954337
301802561,39.2133366,9.1192806,0.9988768759017864,0.9962020771962097,0.9988768759017864,0.455666951857632,0.9648140103847238,0.9597609195204718,0.9508881201713238
301802563,39.2133105,9.1193953,0.998904177179247,0.9963317928348979,0.998904177179247,0.4560373623714193,0.9649893391607557,0.9599868622937316,0.9513276857419425
301802572,39.2142317,9.1186959,0.9996883078917757,0.9971260417042451,0.9996883078917757,0.4541269441331188,0.9666134840331456,0.9679642225385363,0.9522916171388247
301802648,39.2148483,9.1177762,0.9999355257290714,0.9979853488315077,0.9999355257290714,0.4569485116154101,0.9686324225437686,0.9745288695753047,0.9524566564111139
301802664,39.2153186,9.1174533,0.9998817921396012,0.9975841439846055,0.9998817921396013,0.4501704991887568,0.9670803394469492,0.971858482245213,0.9504011390207453
301802688,39.2154426,9.1185254,0.99929842123182,0.9987135261475266,0.99929842123182,0.4440711073945365,0.9629969062497075,0.9618652631446699,0.9540143355614495
301802689,39.2158787,9.1188836,0.9994924335832671,0.9990856860128262,0.999492433583267,0.4474453209552442,0.9642687771860461,0.9622644932241946,0.9567487556855144
301802692,39.2157823,9.1196718,0.9991350512738086,0.9991432917941627,0.9991020891923924,0.4424826645653708,0.9615788859118254,0.9596503299989141,0.9591885886329817
301802693,39.2151818,9.1193046,0.9987997443562663,0.9983418733974032,0.9987997443562663,0.44139746027108906,0.9606229744510778,0.9565350130353594,0.9517556195146114
301802694,39.2158036,9.1194748,0.9991562002479757,0.9990872398055821,0.9991562002479757,0.4452204518830842,0.9621963552116561,0.9591116086858472,0.95858789534386
301802695,39.2170894,9.1202233,0.9997022092501557,0.9993691646358444,0.9997022092501557,0.4361042457102633,0.9575023359018641,0.9608258838358646,0.9584452784787828
301802698,39.21749,9.1204915,0.9997603610132554,0.9990304642573103,0.9997603610132554,0.43227797002669544,0.9552024663504146,0.9581985486148532,0.9562162962296484
301802700,39.2185075,9.1234782,0.9992557196520923,0.9991963178475475,0.9992557196520923,0.4069353404212699,0.9509441675495356,0.9749524007936317,0.9709318811941031
301806532,39.2195613,9.1219286,0.9999972691247937,0.9988985385078224,0.9999972691247937,0.42332207644288733,0.9505079832782417,0.9812332117733205,0.969016308613958
301806579,39.2200908,9.1218079,0.9999866016366245,0.9992207464903774,0.9999866016366245,0.4200999915546074,0.9470744961786449,0.9854729577423272,0.972981476748266
265669562,39.2301165,9.0986985,0.9828796561815719,0.984999792299996,0.972301413440764,0.5466872075655557,0.9827899047763213,0.9635352777247291,0.9181914825154937
265669576,39.232134,9.0978177,0.9872728526643153,0.9902461373807618,0.9725344617424918,0.5456953890083467,0.9867607220226797,0.9725344617424918,0.9265685757973959
265669580,39.2346255,9.097202,0.986963425487977,0.9899970461867929,0.9724108569017782,0.5388962702229082,0.984501285856456,0.9724108569017782,0.938808408886123
265669583,39.2371324,9.0969043,0.9884503798105683,0.9912748511282538,0.9751262644830714,0.5375683380347592,0.985257414766845,0.9751262644830714,0.9466691910965025
265669585,39.2412221,9.0967511,0.9733268907705376,0.9762077695202948,0.9590795949089206,0.5161158407571992,0.9726984992218606,0.9590795949089206,0.9407560904413832
291582984,39.165266,9.0313096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291583004,39.1680752,9.0334175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291583314,39.1682594,9.0335399,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291584377,39.1690289,9.0344928,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291584386,39.1920551,9.058191,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291584452,39.2153315,9.10046,0.9762765384341112,0.976911301225233,0.9737374872696243,0.5012170683835037,0.9467242320080332,0.9336409574878364,0.8677130367478221
291584456,39.2140516,9.1048379,0.9927446152079068,0.9930399024036556,0.9915634664249114,0.4886991901947365,0.9633460385887012,0.9629949723102845,0.898675689159308
291584458,39.2137743,9.1072364,0.997140756952506,0.99728006049326,0.9965835427894901,0.500304734867987,0.9721461135195588,0.975773526820167,0.9162441927497504
291584837,39.2208413,9.083562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291584842,39.2147692,9.0897919,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291584854,39.2132147,9.1129139,0.9999755036934584,0.9985174410374285,0.9999755036934584,0.490796750981191,0.9747461208291426,0.9781419213463027,0.939082447505202
291584856,39.2120209,9.115664,0.9995879713029359,0.9888656322616157,0.9995879713029359,0.46597105041512477,0.9601515948568898,0.9456998002624055,0.9151185650368815
291585117,39.1974438,9.1348979,0.904623746402179,0.8917911520803693,0.9046237464021791,0.28500507597336916,0.8403910846757073,0.9046237464021791,0.8419271138856417
291585124,39.1985886,9.1438649,0.9537497650714329,0.9467084672297584,0.9537497650714329,0.29661733212773467,0.8890663802441853,0.950208292463331,0.8744697630849775
291585166,39.2060768,9.1247436,0.9357763937653127,0.9216812630997622,0.9357763937653127,0.3596602874523991,0.9293609532938955,0.9303254623595226,0.8897571578397105
302742127,39.2233728,9.1181436,0.9999987510458668,0.9956486894070686,0.9999987510458668,0.4600853582742819,0.9543595505514755,0.9963905882110264,0.9697557067021906
302742136,39.2277006,9.1164282,0.9995296436744016,0.9953575549849895,0.9995296436744016,0.4536951437317515,0.9497327242027682,0.9966075268690159,0.9727503899186145
302742137,39.2274518,9.1169271,0.999823540915458,0.9961522857908891,0.999823540915458,0.4498233547341019,0.9485323697308298,0.9968200750374432,0.9737354979435552
302742138,39.2297808,9.1145608,0.9963339031497147,0.9965802549388366,0.9953484959932268,0.4666234308190997,0.9532388944891136,0.9953484959932268,0.9707867287235781
302742139,39.2291392,9.1155184,0.9975055146898361,0.9957875580929689,0.9975055146898361,0.45885771653243607,0.9513577911311287,0.9952710785505,0.9714235807228291
302742140,39.2284677,9.1165227,0.9982659618331006,0.9963082261449046,0.9982659618331006,0.452687962820139,0.9495475442102179,0.9960132724083173,0.9731402331964139
302742141,39.230849,9.1157522,0.9973964644960206,0.9977644231760887,0.9959246297757481,0.47090765718477123,0.9564378431092144,0.9959246297757481,0.9736265582963688
302742142,39.2302056,9.1167008,0.9970465802697629,0.9960405025031718,0.9970465802697629,0.4509113062562716,0.9493528937224601,0.9954208549986548,0.9721517055051339
302742145,39.2280772,9.111633,0.9897594915343295,0.98585854485192,0.9897594915343295,0.5063022690152686,0.9638099191130253,0.9897594915343295,0.9684243934250729
302742151,39.2247381,9.1194701,0.9999992843590546,0.998399758432096,0.9999992843590546,0.43484583506211627,0.9391577626724291,0.9930937509916778,0.9731086019524079
302742153,39.2231951,9.1196404,0.9999992120674602,0.9950268511119803,0.9999992120674602,0.4411801785736049,0.940033028284967,0.9902382853851279,0.964658968500601
302742154,39.2225209,9.1195222,0.9999985457210263,0.9953966452583737,0.9999985457210264,0.4435166790807535,0.9443000773809774,0.9911825227372308,0.9655567372776482
302742156,39.2217271,9.1191866,0.9999999548022739,0.9968250168337134,0.9999999548022738,0.44955082628534,0.9506991504606425,0.9929433306253116,0.9680966853199037
302742158,39.2217572,9.1187867,0.9999997869678334,0.9953282401072904,0.9999997869678334,0.4505196025093319,0.9469636236602864,0.9936297120004675,0.967453825585093
302742163,39.2245845,9.1189053,0.9999995292024222,0.997578897114346,0.9999995292024222,0.42819748244378825,0.9414427924000124,0.9939679659164249,0.9708931593439087
302742164,39.2240826,9.1193243,0.9999999243832067,0.9985684639888808,0.9999999243832067,0.43763712686955325,0.9398563789324307,0.9934570150569889,0.9739903497313694
302742166,39.2218681,9.1196768,0.9999992049669354,0.9975383919140466,0.9999992049669354,0.4402075353601981,0.942116500770199,0.9919008257784676,0.9706414164537719
302742169,39.2237986,9.1203462,0.9999994857779629,0.9989137405435067,0.9999994857779629,0.42162747926094374,0.9304907828679696,0.9901695356918215,0.9727840855143184
302742171,39.221339,9.1202339,0.9999998407812819,0.998556560031276,0.9999998407812819,0.4367247623663326,0.9408364170267602,0.9907918813929713,0.9717850944176336
302742177,39.2196824,9.1213136,0.9999993433571138,0.998739496920955,0.9999993433571137,0.42631272121984004,0.9419223442361476,0.9830902183318004,0.9674492545413399
302742179,39.2200015,9.1200121,0.9999999851427401,0.9988781455255634,0.9999999851427401,0.429830376846856,0.9467696206089509,0.9840175932249855,0.9666444043786764
302742180,39.2197577,9.1209159,0.9999996526578346,0.9987179103399016,0.9999996526578346,0.42683895810149863,0.9431871187499888,0.9818427515733046,0.9661410957039541
302742181,39.2187756,9.1195941,0.9999999930334816,0.9991211416180771,0.9999999930334816,0.43126430664605,0.9515140996043505,0.9796922768148237,0.9642961970008895
302742185,39.2180256,9.1194654,0.9999494602724769,0.9989034943973284,0.9999494602724769,0.43052137623259923,0.9563588772085289,0.9615271540491472,0.9556761269031184
302742192,39.218376,9.1188123,0.9999630203380957,0.9982514491664699,0.9999630203380957,0.4309225187109995,0.9572312314137325,0.9650837328299691,0.9539723390456708
302742193,39.2180074,9.1187274,0.999706281528345,0.9967738219404781,0.999706281528345,0.4322806398778748,0.9562648083023291,0.9553155305834076,0.9450082081697212
302742195,39.2170277,9.118216,0.6833632306209467,0.0,0.6833632306209467,0.0,0.0,0.0,0.0
302742201,39.2179597,9.1190956,0.9996246901542999,0.9970269221123275,0.9996246901542998,0.4317765957176553,0.9559916181642495,0.9544493758540018,0.9452911051872604
302742208,39.2273308,9.1226711,0.9992918266113836,0.9968758767233116,0.9992918266113836,0.4184237528416815,0.9345699437222357,0.9929747837105118,0.9805653396986128
302742211,39.2269359,9.1210109,0.9998541935793541,0.9982385688185271,0.9998541935793541,0.42569217433047335,0.9393384230583915,0.9948512209365192,0.9815541436197489
